Unique ID,ChW Supply,Design Day,Operation Hours,Slab Thickness,Start Time,Tube Depth,Tube Spacing,WWR,Max Opt,Flux Peak,Flux TimeOfPeak,HCL Peak,HCL TimeOfPeak,HCL 2nd Peak,HCL 2nd TimeOfPeak,Cumulative Energy,99% Twb during Operation,90% Twb during Operation
66f506b8-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,20,0.2032,4,0.1016,0.3048,0.6,25.95817939,-4916.089607,12:45:00,3814.958778,4:15:00,3219.366352,4:30:00,52.63874013,20.2653733329,17.3724205038
66f506b9-f027-11e6-9c07-206a8a9bea16,18.72402482,CZ04RV2,14,0.2032,20,0.1016,0.3048,0.6,25.98973345,-4845.500591,12:30:00,6939.986446,20:15:00,5867.546555,20:30:00,51.17339646,18.8964595359,16.3173648562
66f51a48-f027-11e6-9c07-206a8a9bea16,20.2641102,CZ04RV2,24,0.2032,10,0.1016,0.3048,0.6,25.79849539,-4920.633511,12:45:00,2648.856299,18:15:00,2646.845693,18:30:00,53.61843046,20.2653733329,17.3724205038
66f51a49-f027-11e6-9c07-206a8a9bea16,15.33192083,CZ04RV2,5,0.254,3,0.0508,0.1524,0.6,25.99293321,-4901.504884,12:30:00,14489.803,3:15:00,13017.77458,3:30:00,49.91493363,17.0056691236,14.578866368
66f51a4a-f027-11e6-9c07-206a8a9bea16,21.23494758,CZ04RV2,23,0.254,7,0.0508,0.1524,0.6,25.80582886,-4922.645929,12:45:00,2793.530581,18:00:00,2791.024101,17:45:00,53.63100811,20.2653733329,17.3724205038
66f51a4b-f027-11e6-9c07-206a8a9bea16,16.06804973,CZ04RV2,6,0.254,18,0.0508,0.1524,0.6,25.99045977,-4614.189658,12:45:00,12917.928,18:15:00,11647.19731,18:30:00,52.82738048,18.7817288428,15.2521109782
66f52dd0-f027-11e6-9c07-206a8a9bea16,20.11609659,CZ04RV2,14,0.254,4,0.0508,0.1524,0.6,25.78904353,-5080.749055,12:45:00,5620.290404,4:15:00,5052.084759,4:30:00,52.88016256,20.2653733329,17.3724205038
66f52dd1-f027-11e6-9c07-206a8a9bea16,20.46109271,CZ04RV2,17,0.254,17,0.0508,0.1524,0.6,25.80624865,-4807.856412,12:30:00,5547.148879,17:15:00,5043.257933,17:30:00,53.12208333,19.078530503,16.3173648562
66f52dd2-f027-11e6-9c07-206a8a9bea16,14.56849936,CZ04RV2,6,0.254,20,0.0508,0.2286,0.6,25.99848202,-4651.201709,12:30:00,13195.01896,20:15:00,11523.98909,20:30:00,52.02056291,17.3672048306,14.0643362627
66f54158-f027-11e6-9c07-206a8a9bea16,20.31854229,CZ04RV2,21,0.254,14,0.0508,0.2286,0.6,25.75825005,-4831.860112,12:30:00,4095.5856,14:15:00,3650.188523,14:30:00,54.00118538,20.2653733329,17.3724205038
66f54159-f027-11e6-9c07-206a8a9bea16,12.97730452,CZ04RV2,5,0.254,21,0.0508,0.2286,0.6,25.99772883,-4662.062998,12:30:00,15354.28001,21:15:00,13402.901,21:30:00,51.75507964,17.3672048306,13.9579061187
66f5415a-f027-11e6-9c07-206a8a9bea16,20.83166333,CZ04RV2,24,0.254,23,0.0508,0.2286,0.6,25.79102807,-4933.504529,12:45:00,2644.125247,18:00:00,2640.291982,17:45:00,53.68242545,20.2653733329,17.3724205038
66f5415b-f027-11e6-9c07-206a8a9bea16,12.25493491,CZ04RV2,5,0.254,16,0.0508,0.2286,0.6,25.9936137,-4580.64513,12:45:00,15646.86476,16:15:00,13691.26767,16:30:00,53.84371393,19.5204482506,16.859949287
66f554e0-f027-11e6-9c07-206a8a9bea16,18.78715341,CZ04RV2,14,0.254,7,0.0508,0.3048,0.6,25.98801119,-4983.703449,12:45:00,5163.611372,7:45:00,5152.455079,7:30:00,54.57325324,20.2653733329,17.3724205038
66f554e1-f027-11e6-9c07-206a8a9bea16,19.33711981,CZ04RV2,15,0.254,21,0.0508,0.3048,0.6,25.99357173,-4972.765163,12:00:00,5713.087256,21:15:00,5212.85779,21:30:00,50.81562785,19.7015789128,16.5696674232
66f554e2-f027-11e6-9c07-206a8a9bea16,19.21547075,CZ04RV2,15,0.254,9,0.0508,0.3048,0.6,25.98930399,-4909.001679,12:45:00,4524.591842,9:15:00,4163.223723,9:30:00,52.21804965,20.2653733329,17.3724205038
66f56872-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,20,0.254,5,0.0508,0.3048,0.6,25.78911853,-4958.553246,12:45:00,3285.342738,5:30:00,3273.167029,5:15:00,52.92617133,20.2653733329,17.3724205038
66f56873-f027-11e6-9c07-206a8a9bea16,19.51843436,CZ04RV2,17,0.254,14,0.0508,0.3048,0.6,25.99547115,-4674.091071,12:30:00,4684.585548,14:30:00,4622.309911,14:15:00,52.26486018,20.2653733329,17.3724205038
66f56874-f027-11e6-9c07-206a8a9bea16,20.24456744,CZ04RV2,14,0.254,23,0.0762,0.1524,0.6,25.81433937,-5097.13618,12:45:00,6438.75786,23:15:00,5802.966408,23:30:00,51.66238611,19.9462825265,17.0574668889
66f57bfa-f027-11e6-9c07-206a8a9bea16,20.81593396,CZ04RV2,19,0.254,23,0.0762,0.1524,0.6,25.79549474,-4986.766245,12:45:00,4552.703665,23:15:00,4111.762729,23:30:00,53.18283739,20.2653733329,17.3724205038
66f57bfb-f027-11e6-9c07-206a8a9bea16,20.86209933,CZ04RV2,19,0.254,20,0.0762,0.1524,0.6,25.78465833,-4987.59413,12:45:00,4867.98039,20:15:00,4410.932942,20:30:00,52.85300629,20.2653733329,17.3724205038
66f5838e-f027-11e6-9c07-206a8a9bea16,13.09111545,CZ04RV2,4,0.254,10,0.0762,0.1524,0.6,25.99832244,-5458.270824,13:15:00,16951.95938,10:15:00,15313.96686,10:30:00,51.19352314,19.9462825265,17.0574668889
66f5838f-f027-11e6-9c07-206a8a9bea16,20.95276276,CZ04RV2,22,0.254,14,0.0762,0.1524,0.6,25.76332179,-4898.737228,12:30:00,3583.214661,14:15:00,3322.252609,14:30:00,53.84324376,20.2653733329,17.3724205038
66f58f82-f027-11e6-9c07-206a8a9bea16,15.38980062,CZ04RV2,7,0.254,17,0.0762,0.2286,0.6,25.99431664,-4616.584647,12:30:00,11551.19435,17:15:00,10086.70021,17:30:00,52.91615689,19.078530503,15.9736974254
66f58f83-f027-11e6-9c07-206a8a9bea16,18.35344339,CZ04RV2,10,0.254,3,0.0762,0.2286,0.6,25.98898741,-5188.709494,12:45:00,8213.965456,3:15:00,7138.26154,3:30:00,49.97200059,19.9462825265,17.0574668889
66f58f84-f027-11e6-9c07-206a8a9bea16,17.51265486,CZ04RV2,10,0.254,12,0.0762,0.2286,0.6,25.99073847,-4725.474473,13:00:00,7816.779284,12:15:00,6875.667575,12:30:00,53.47195458,20.2653733329,17.3724205038
66f58f85-f027-11e6-9c07-206a8a9bea16,20.52489492,CZ04RV2,22,0.254,22,0.0762,0.2286,0.6,25.78139314,-4953.651459,12:45:00,3826.177023,22:15:00,3358.849977,22:30:00,53.49397552,20.2653733329,17.3724205038
66f5a314-f027-11e6-9c07-206a8a9bea16,19.82325481,CZ04RV2,16,0.254,16,0.0762,0.2286,0.6,25.99591427,-4721.51018,12:30:00,5512.387355,16:15:00,4844.970233,16:30:00,52.15462526,19.5204482506,16.859949287
66f5a315-f027-11e6-9c07-206a8a9bea16,19.18933627,CZ04RV2,17,0.254,13,0.0762,0.3048,0.6,25.99279729,-4650.14768,12:30:00,4740.53215,13:45:00,4671.529447,13:30:00,54.5605164,20.2653733329,17.3724205038
66f5a316-f027-11e6-9c07-206a8a9bea16,18.0939477,CZ04RV2,13,0.254,10,0.0762,0.3048,0.6,25.99392596,-4850.420558,13:00:00,5698.355053,10:45:00,5648.954088,10:30:00,54.31191202,20.2653733329,17.3724205038
66f5b69c-f027-11e6-9c07-206a8a9bea16,13.46212607,CZ04RV2,7,0.254,11,0.0762,0.3048,0.6,25.99544526,-4957.08576,13:15:00,11017.55672,11:30:00,10960.12013,11:15:00,55.12477956,20.2653733329,17.3724205038
66f5b69d-f027-11e6-9c07-206a8a9bea16,6.771564155,CZ04RV2,4,0.254,19,0.0762,0.3048,0.6,25.99517779,-4629.067234,12:30:00,19130.87633,19:45:00,19104.4937,19:30:00,57.93535436,17.8811543239,14.6513202362
66f5b69e-f027-11e6-9c07-206a8a9bea16,16.21065277,CZ04RV2,10,0.254,14,0.0762,0.3048,0.6,25.99985019,-4595.954152,12:45:00,8121.431125,14:30:00,8057.801322,14:15:00,55.08378177,20.2653733329,17.3724205038
66f5b69f-f027-11e6-9c07-206a8a9bea16,20.98067712,CZ04RV2,22,0.254,8,0.1016,0.1524,0.6,25.75700517,-4917.322019,12:45:00,2890.105237,18:15:00,2888.119617,18:30:00,53.83560271,20.2653733329,17.3724205038
66f5ca24-f027-11e6-9c07-206a8a9bea16,20.27092412,CZ04RV2,16,0.254,7,0.1016,0.1524,0.6,25.79339189,-4966.463678,12:45:00,4183.120305,7:15:00,3786.692143,7:30:00,53.79548125,20.2653733329,17.3724205038
66f5ca25-f027-11e6-9c07-206a8a9bea16,19.52060745,CZ04RV2,12,0.254,11,0.1016,0.1524,0.6,25.99693598,-4780.467455,13:00:00,5772.52794,11:15:00,5282.804862,11:30:00,53.17338844,20.2653733329,17.3724205038
66f5ca26-f027-11e6-9c07-206a8a9bea16,20.78728513,CZ04RV2,18,0.254,19,0.1016,0.1524,0.6,25.80153013,-4998.948739,12:45:00,5132.725906,19:15:00,4665.469542,19:30:00,52.45349127,19.9462825265,17.0574668889
66f5ca27-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,13,0.254,20,0.1016,0.1524,0.6,25.91494388,-4834.701312,12:30:00,6792.731985,20:15:00,6148.866024,20:30:00,51.6440736,17.4037655227,15.1767732142
66f5ddb6-f027-11e6-9c07-206a8a9bea16,19.43469383,CZ04RV2,15,0.254,14,0.1016,0.2286,0.6,25.99978058,-4656.597381,12:30:00,5403.700843,14:15:00,4776.866981,14:30:00,52.76727322,20.2653733329,17.3724205038
66f5ddb7-f027-11e6-9c07-206a8a9bea16,20.59873443,CZ04RV2,24,0.254,1,0.1016,0.2286,0.6,25.75238769,-4939.295913,12:45:00,2641.594337,18:45:00,2640.755744,18:30:00,53.86402321,20.2653733329,17.3724205038
66f5ddb8-f027-11e6-9c07-206a8a9bea16,19.27291476,CZ04RV2,13,0.254,2,0.1016,0.2286,0.6,25.9909241,-5071.573938,12:45:00,6603.049807,2:15:00,5745.997454,2:30:00,51.0290915,20.2653733329,17.3724205038
66f5ddb9-f027-11e6-9c07-206a8a9bea16,17.76187011,CZ04RV2,10,0.254,17,0.1016,0.2286,0.6,25.98935941,-4656.985253,12:30:00,8344.317867,17:15:00,7307.840469,17:30:00,52.38244788,19.078530503,15.9736974254
66f5f13e-f027-11e6-9c07-206a8a9bea16,20.54462336,CZ04RV2,23,0.254,4,0.1016,0.2286,0.6,25.77331428,-4937.797947,12:45:00,2815.228034,4:15:00,2695.475421,18:45:00,53.71152407,20.2653733329,17.3724205038
66f5f13f-f027-11e6-9c07-206a8a9bea16,19.98,CZ04RV2,20,0.254,8,0.1016,0.3048,0.6,25.98756469,-4872.631437,12:45:00,3175.931994,8:30:00,3149.453458,8:15:00,51.95321174,20.2653733329,17.3724205038
66f5f140-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,21,0.254,10,0.1016,0.3048,0.6,25.92459603,-4850.913231,12:45:00,3117.561694,10:45:00,3059.605455,10:30:00,52.89943437,20.2653733329,17.3724205038
66f5f141-f027-11e6-9c07-206a8a9bea16,19.29932708,CZ04RV2,16,0.254,20,0.1016,0.3048,0.6,25.99545152,-4958.235544,12:30:00,5581.247093,20:30:00,5555.8952,20:15:00,52.01475824,19.7015789128,16.5696674232
66f604d0-f027-11e6-9c07-206a8a9bea16,17.18707291,CZ04RV2,11,0.254,19,0.1016,0.3048,0.6,25.99184461,-4730.231874,12:30:00,7839.770525,19:45:00,7810.671334,19:30:00,54.65876981,17.8811543239,14.6513202362
66f604d1-f027-11e6-9c07-206a8a9bea16,14.51396113,CZ04RV2,7,0.254,5,0.1016,0.3048,0.6,25.99618063,-5279.433066,12:15:00,10885.1465,5:15:00,10885.02331,5:30:00,51.26588908,19.7015789128,16.5696674232
66f604d2-f027-11e6-9c07-206a8a9bea16,21.20870736,CZ04RV2,23,0.3048,8,0.0508,0.1524,0.6,25.80976804,-4920.709212,12:45:00,2723.58263,18:00:00,2722.356002,17:45:00,53.5312741,20.2653733329,17.3724205038
66f61858-f027-11e6-9c07-206a8a9bea16,19.98,CZ04RV2,14,0.3048,14,0.0508,0.1524,0.6,25.99563727,-4646.30387,12:45:00,6044.4573,14:15:00,5483.299395,14:30:00,53.12383767,20.2653733329,17.3724205038
66f61859-f027-11e6-9c07-206a8a9bea16,20.91090073,CZ04RV2,20,0.3048,1,0.0508,0.1524,0.6,25.77326221,-4970.200477,12:45:00,3906.39371,1:15:00,3514.401046,1:30:00,53.6075294,20.2653733329,17.3724205038
66f6185a-f027-11e6-9c07-206a8a9bea16,19.9382768,CZ04RV2,13,0.3048,12,0.0508,0.1524,0.6,25.99837556,-4788.277109,13:00:00,5928.582425,12:15:00,5403.287896,12:30:00,52.79701046,20.2653733329,17.3724205038
66f6185b-f027-11e6-9c07-206a8a9bea16,14.19719929,CZ04RV2,5,0.3048,13,0.0508,0.1524,0.6,25.99207569,-4820.473733,13:45:00,15239.99876,13:15:00,13730.06017,13:30:00,54.4370605,20.2653733329,17.3724205038
66f62be0-f027-11e6-9c07-206a8a9bea16,19.17006679,CZ04RV2,13,0.3048,20,0.0508,0.2286,0.6,25.99845116,-4768.915224,12:45:00,6579.638112,20:30:00,6560.838296,20:15:00,52.69883264,17.4037655227,15.1767732142
66f62be1-f027-11e6-9c07-206a8a9bea16,17.16734919,CZ04RV2,8,0.3048,9,0.0508,0.2286,0.6,25.99130555,-5102.094488,13:00:00,8463.85631,9:15:00,7834.741755,9:30:00,49.83121735,20.2653733329,17.3724205038
66f63f72-f027-11e6-9c07-206a8a9bea16,20.814218,CZ04RV2,24,0.3048,23,0.0508,0.2286,0.6,25.79449571,-4933.629174,12:45:00,2583.58088,18:00:00,2580.964086,17:45:00,53.51915538,20.2653733329,17.3724205038
66f63f73-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,16,0.3048,7,0.0508,0.2286,0.6,25.99061444,-4932.871505,12:45:00,4224.146605,7:45:00,4210.043024,7:30:00,53.65465668,20.2653733329,17.3724205038
66f63f74-f027-11e6-9c07-206a8a9bea16,20.57259213,CZ04RV2,22,0.3048,7,0.0508,0.2286,0.6,25.76190618,-4941.835985,12:45:00,2745.60034,18:00:00,2744.551076,17:45:00,54.35160077,20.2653733329,17.3724205038
66f63f75-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,18,0.3048,21,0.0508,0.3048,0.6,25.97884472,-4958.530483,12:45:00,4717.462487,21:15:00,4294.920267,21:30:00,51.44864944,20.2653733329,17.3724205038
66f652fa-f027-11e6-9c07-206a8a9bea16,18.62647187,CZ04RV2,13,0.3048,4,0.0508,0.3048,0.6,25.98790562,-5038.110189,12:45:00,5960.535715,4:45:00,5959.354659,4:30:00,53.31220407,20.2653733329,17.3724205038
66f652fb-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,20,0.3048,9,0.0508,0.3048,0.6,25.80233478,-4921.308214,12:45:00,3253.017405,9:15:00,3002.607738,9:30:00,52.56728054,20.2653733329,17.3724205038
66f652fc-f027-11e6-9c07-206a8a9bea16,20.44433132,CZ04RV2,24,0.3048,21,0.0508,0.3048,0.6,25.8128858,-4931.40647,12:45:00,2527.934533,18:00:00,2525.26492,17:45:00,53.396964,20.2653733329,17.3724205038
66f652fd-f027-11e6-9c07-206a8a9bea16,16.23721069,CZ04RV2,9,0.3048,16,0.0508,0.3048,0.6,25.99894409,-4641.105705,12:45:00,8829.516935,16:45:00,8795.110077,16:30:00,54.20049378,19.5204482506,16.859949287
66f66682-f027-11e6-9c07-206a8a9bea16,21.14614861,CZ04RV2,23,0.3048,17,0.0762,0.1524,0.6,25.81835138,-4926.776831,12:45:00,3464.389693,17:15:00,3195.226938,17:30:00,53.45196049,20.2653733329,17.3724205038
66f66683-f027-11e6-9c07-206a8a9bea16,20.82674677,CZ04RV2,20,0.3048,4,0.0762,0.1524,0.6,25.79223368,-4949.194583,12:45:00,3493.955204,4:15:00,3145.448547,4:30:00,53.70007461,20.2653733329,17.3724205038
66f66684-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,15,0.3048,11,0.0762,0.1524,0.6,25.76847228,-4855.520637,13:00:00,4807.791021,11:15:00,4394.452356,11:30:00,53.91394631,20.2653733329,17.3724205038
66f66685-f027-11e6-9c07-206a8a9bea16,21.18534826,CZ04RV2,24,0.3048,21,0.0762,0.1524,0.6,25.81273889,-4920.566483,12:45:00,2662.233711,18:15:00,2661.403594,18:00:00,53.6752087,20.2653733329,17.3724205038
66f67a14-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,14,0.3048,19,0.0762,0.1524,0.6,25.83141901,-4822.335703,12:45:00,6481.90638,19:15:00,5844.765297,19:30:00,52.50300249,17.8811543239,15.1767732142
66f67a15-f027-11e6-9c07-206a8a9bea16,17.62719113,CZ04RV2,10,0.3048,16,0.0762,0.2286,0.6,25.98999033,-4662.243777,12:45:00,7990.891779,16:45:00,7946.990219,16:30:00,54.91240687,19.5204482506,16.859949287
66f67a16-f027-11e6-9c07-206a8a9bea16,19.49570806,CZ04RV2,14,0.3048,18,0.0762,0.2286,0.6,25.99433894,-4754.24342,12:45:00,5844.214227,18:15:00,5391.415621,18:30:00,50.52802367,18.7817288428,15.2521109782
66f67a17-f027-11e6-9c07-206a8a9bea16,20.51440058,CZ04RV2,22,0.3048,12,0.0762,0.2286,0.6,25.78455233,-4887.313469,12:45:00,2974.963216,12:15:00,2818.620314,12:30:00,52.28002025,20.2653733329,17.3724205038
66f68d9c-f027-11e6-9c07-206a8a9bea16,16.43152732,CZ04RV2,8,0.3048,15,0.0762,0.2286,0.6,25.99785982,-4630.010643,12:45:00,9240.671965,15:15:00,8522.83669,15:30:00,51.42020831,19.6897212963,17.103519496
66f68d9d-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,18,0.3048,17,0.0762,0.2286,0.6,25.80690391,-4881.608784,12:30:00,4776.704621,17:30:00,4731.146104,17:15:00,53.06338172,19.2770812485,16.4494312319
66f68d9e-f027-11e6-9c07-206a8a9bea16,14.66468128,CZ04RV2,8,0.3048,10,0.0762,0.3048,0.6,25.99782041,-4991.182467,13:00:00,9969.076,10:45:00,9925.81064,10:30:00,56.8439778,20.2653733329,17.3724205038
66f6a12e-f027-11e6-9c07-206a8a9bea16,18.72540384,CZ04RV2,14,0.3048,17,0.0762,0.3048,0.6,25.98832001,-4734.07204,12:45:00,5938.151386,17:30:00,5900.52369,17:15:00,51.38479786,19.078530503,15.9736974254
66f6a12f-f027-11e6-9c07-206a8a9bea16,18.02921,CZ04RV2,12,0.3048,21,0.0762,0.3048,0.6,25.99298578,-4814.250504,12:30:00,7048.662923,21:15:00,6365.13554,21:30:00,50.71707298,17.4037655227,15.1767732142
66f6a130-f027-11e6-9c07-206a8a9bea16,16.56131734,CZ04RV2,10,0.3048,16,0.0762,0.3048,0.6,25.99599078,-4661.167151,12:45:00,8276.228727,16:45:00,8237.318824,16:30:00,54.94951004,19.5204482506,16.859949287
66f6a131-f027-11e6-9c07-206a8a9bea16,19.52997951,CZ04RV2,16,0.3048,21,0.0762,0.3048,0.6,25.99138651,-4979.760725,12:45:00,5276.343542,21:15:00,4769.759909,21:30:00,49.5222918,19.9462825265,17.0574668889
66f6b4b6-f027-11e6-9c07-206a8a9bea16,20.77975346,CZ04RV2,20,0.3048,6,0.1016,0.1524,0.6,25.80303614,-4930.177188,12:45:00,3217.764607,6:15:00,2976.222814,18:15:00,53.75577771,20.2653733329,17.3724205038
66f6b4b7-f027-11e6-9c07-206a8a9bea16,20.7834447,CZ04RV2,20,0.3048,9,0.1016,0.1524,0.6,25.80099024,-4891.887584,12:45:00,3011.741838,9:15:00,2983.913041,18:15:00,53.59362778,20.2653733329,17.3724205038
66f6b4b8-f027-11e6-9c07-206a8a9bea16,18.38897229,CZ04RV2,8,0.3048,5,0.1016,0.1524,0.6,25.98885937,-5195.673731,12:45:00,9410.68289,5:15:00,8453.221387,5:30:00,50.31526583,19.9462825265,17.0574668889
66f6b4b9-f027-11e6-9c07-206a8a9bea16,17.57117051,CZ04RV2,7,0.3048,23,0.1016,0.1524,0.6,25.9890378,-4798.498205,12:45:00,10913.52284,23:15:00,9814.073134,23:30:00,50.8573998,15.9283889764,13.5774512336
66f6c848-f027-11e6-9c07-206a8a9bea16,18.46591835,CZ04RV2,9,0.3048,8,0.1016,0.1524,0.6,25.98897029,-5047.217964,13:00:00,8140.889757,8:15:00,7338.143133,8:30:00,52.2616348,20.2653733329,17.3724205038
66f6c849-f027-11e6-9c07-206a8a9bea16,18.40104341,CZ04RV2,11,0.3048,6,0.1016,0.2286,0.6,25.98945179,-5038.62561,12:45:00,6633.780885,6:15:00,6089.657733,6:30:00,50.53787924,20.2653733329,17.3724205038
66f6c84a-f027-11e6-9c07-206a8a9bea16,17.89056365,CZ04RV2,10,0.3048,15,0.1016,0.2286,0.6,25.99829687,-4654.613223,12:45:00,7251.9858,15:15:00,6705.531879,15:30:00,50.28419182,19.6897212963,17.103519496
66f6dbd0-f027-11e6-9c07-206a8a9bea16,19.36421743,CZ04RV2,14,0.3048,5,0.1016,0.2286,0.6,25.99179311,-4974.62967,12:45:00,5222.388183,5:30:00,5218.658298,5:15:00,51.5533795,20.2653733329,17.3724205038
66f6dbd1-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,17,0.3048,5,0.1016,0.2286,0.6,25.98224367,-4926.051962,12:45:00,4129.147354,5:30:00,4123.47307,5:15:00,51.91776009,20.2653733329,17.3724205038
66f6dbd2-f027-11e6-9c07-206a8a9bea16,18.46180789,CZ04RV2,12,0.3048,12,0.1016,0.2286,0.6,25.99057984,-4721.294127,13:00:00,6015.825801,12:15:00,5584.673519,12:30:00,52.70391016,20.2653733329,17.3724205038
66f6ef58-f027-11e6-9c07-206a8a9bea16,18.50920645,CZ04RV2,14,0.3048,19,0.1016,0.3048,0.6,25.98965377,-4815.360177,12:30:00,6329.597277,19:45:00,6302.466085,19:30:00,53.99324581,17.8811543239,15.1767732142
66f6ef59-f027-11e6-9c07-206a8a9bea16,17.53882248,CZ04RV2,12,0.3048,11,0.1016,0.3048,0.6,25.99042512,-4789.112661,13:00:00,6318.385179,11:30:00,6271.122515,11:15:00,53.14257179,20.2653733329,17.3724205038
66f6ef5a-f027-11e6-9c07-206a8a9bea16,19.17667213,CZ04RV2,16,0.3048,6,0.1016,0.3048,0.6,25.99871299,-4924.671789,12:45:00,4562.869209,6:15:00,4113.927994,6:30:00,50.70015333,20.2653733329,17.3724205038
66f6ef5b-f027-11e6-9c07-206a8a9bea16,20.0,CZ04RV2,20,0.3048,17,0.1016,0.3048,0.6,25.95700948,-4928.97291,12:45:00,4196.671965,17:30:00,4146.395431,17:15:00,51.53678457,19.9462825265,17.0574668889
66f702e0-f027-11e6-9c07-206a8a9bea16,16.19858197,CZ04RV2,9,0.3048,19,0.1016,0.3048,0.6,25.9995775,-4722.663149,12:45:00,8934.591964,19:45:00,8908.149069,19:30:00,52.94689938,17.8811543239,14.6513202362
66f702e1-f027-11e6-9c07-206a8a9bea16,22.14094005,CZ05RV2,16,0.2032,21,0.0508,0.1524,0.2,25.78804121,-3203.327197,12:45:00,4608.850734,21:15:00,3626.586816,21:30:00,36.08214599,19.9462825265,17.0574668889
66f702e2-f027-11e6-9c07-206a8a9bea16,22.14094005,CZ05RV2,16,0.2032,21,0.0508,0.1524,0.2,25.78804121,-3203.327197,12:45:00,4608.850734,21:15:00,3626.586816,21:30:00,36.08214599,19.9462825265,17.0574668889
66f71668-f027-11e6-9c07-206a8a9bea16,22.07644029,CZ05RV2,14,0.2032,6,0.0508,0.1524,0.2,25.79566659,-3161.506163,12:45:00,3766.732476,6:15:00,2949.211828,6:30:00,35.9326653,20.2653733329,17.3724205038
66f71669-f027-11e6-9c07-206a8a9bea16,21.35325385,CZ05RV2,11,0.2032,11,0.0508,0.1524,0.2,25.7775132,-3054.458119,13:15:00,4884.624116,11:15:00,3899.40049,11:30:00,36.28592869,20.2653733329,17.3724205038
66f7166a-f027-11e6-9c07-206a8a9bea16,22.50101531,CZ05RV2,18,0.2032,1,0.0508,0.1524,0.2,25.7708339,-3129.362602,12:45:00,3416.094765,1:15:00,2679.273654,1:30:00,35.95684224,20.2653733329,17.3724205038
66f7166b-f027-11e6-9c07-206a8a9bea16,22.10370893,CZ05RV2,18,0.2032,5,0.0508,0.2286,0.2,25.79384581,-3105.897074,12:45:00,2625.092984,5:15:00,2300.652853,5:30:00,35.94956834,20.2653733329,17.3724205038
66f729fa-f027-11e6-9c07-206a8a9bea16,21.1043909,CZ05RV2,13,0.2032,22,0.0508,0.2286,0.2,25.81478935,-3139.266142,12:15:00,4944.081216,22:15:00,4338.260749,22:30:00,35.70195268,19.2770812485,16.4494312319
66f729fb-f027-11e6-9c07-206a8a9bea16,18.18703483,CZ05RV2,6,0.2032,23,0.0508,0.2286,0.2,25.99633453,-2954.208581,12:30:00,8923.814194,23:15:00,7817.968261,23:30:00,34.88056015,15.9283889764,13.5774512336
66f729fc-f027-11e6-9c07-206a8a9bea16,20.49849813,CZ05RV2,10,0.2032,9,0.0508,0.2286,0.2,25.786179,-3198.456033,13:00:00,4980.063,9:15:00,4404.946474,9:30:00,35.6244304,20.2653733329,17.3724205038
66f729fd-f027-11e6-9c07-206a8a9bea16,15.43541734,CZ05RV2,4,0.2032,0,0.0508,0.2286,0.2,25.99467338,-2952.692021,12:30:00,12389.31689,0:15:00,10849.57784,0:30:00,34.6035007,15.9283889764,13.5590286907
66f73d82-f027-11e6-9c07-206a8a9bea16,20.81444993,CZ05RV2,13,0.2032,10,0.0508,0.3048,0.2,25.78642633,-3076.006584,13:00:00,3934.202918,10:15:00,3395.215611,10:30:00,35.8531682,20.2653733329,17.3724205038
66f73d83-f027-11e6-9c07-206a8a9bea16,20.8471215,CZ05RV2,13,0.2032,8,0.0508,0.3048,0.2,25.78024965,-3146.846571,13:00:00,3906.660577,8:15:00,3352.777275,8:30:00,35.80464403,20.2653733329,17.3724205038
66f73d84-f027-11e6-9c07-206a8a9bea16,20.5582973,CZ05RV2,12,0.2032,8,0.0508,0.3048,0.2,25.7620349,-3175.901298,13:00:00,4302.133407,8:15:00,3688.782772,8:30:00,35.79530068,20.2653733329,17.3724205038
66f73d85-f027-11e6-9c07-206a8a9bea16,19.29518409,CZ05RV2,8,0.2032,5,0.0508,0.3048,0.2,25.99333024,-3426.35956,13:00:00,6809.1451,5:15:00,5788.352294,5:30:00,34.14680778,19.9462825265,17.0574668889
66f7510a-f027-11e6-9c07-206a8a9bea16,20.52095647,CZ05RV2,12,0.2032,10,0.0508,0.3048,0.2,25.77646031,-3096.112329,13:00:00,4314.025949,10:15:00,3717.954328,10:30:00,35.88418635,20.2653733329,17.3724205038
66f7510b-f027-11e6-9c07-206a8a9bea16,17.33721628,CZ05RV2,4,0.2032,9,0.0762,0.1524,0.2,25.99527907,-3717.236191,13:15:00,12522.07387,9:15:00,9872.282825,9:30:00,34.76102196,19.9462825265,17.0574668889
66f7510c-f027-11e6-9c07-206a8a9bea16,22.69044001,CZ05RV2,23,0.2032,14,0.0762,0.1524,0.2,25.75924914,-3072.825891,12:45:00,2415.254109,14:15:00,2036.553091,18:15:00,36.29903659,20.2653733329,17.3724205038
