Unique ID,ChW Supply,Design Day,Operation Hours,Slab Thickness,Start Time,Tube Depth,Tube Spacing,WWR,Max Opt
66ff9068-f027-11e6-9c07-206a8a9bea16,20.4906546874,CZ06RV2,12,0.2032,19,0.0508,0.1524,0.2,25.7977164494
6701f2b8-f027-11e6-9c07-206a8a9bea16,20.4729453955,CZ06RV2,13,0.2032,0,0.0508,0.2286,0.2,25.8054114505
6701f2b9-f027-11e6-9c07-206a8a9bea16,22.0856608713,CZ06RV2,24,0.2032,6,0.0508,0.2286,0.2,25.8094018434
6701f2ba-f027-11e6-9c07-206a8a9bea16,15.0457387962,CZ06RV2,5,0.2032,22,0.0508,0.2286,0.2,25.9979786494
6701f2bb-f027-11e6-9c07-206a8a9bea16,21.8576482701,CZ06RV2,21,0.2032,9,0.0508,0.2286,0.2,25.8246872718
6701f2bc-f027-11e6-9c07-206a8a9bea16,21.9488047464,CZ06RV2,22,0.2032,8,0.0508,0.2286,0.2,25.8182729682
6701f2bd-f027-11e6-9c07-206a8a9bea16,18.0126495662,CZ06RV2,8,0.2032,5,0.0508,0.3048,0.2,25.9877891923
6701f2be-f027-11e6-9c07-206a8a9bea16,20.7486108914,CZ06RV2,18,0.2032,18,0.0508,0.3048,0.2,25.8132452117
6701f2bf-f027-11e6-9c07-206a8a9bea16,20.255695939,CZ06RV2,15,0.2032,21,0.0508,0.3048,0.2,25.8075998733
6701f2c0-f027-11e6-9c07-206a8a9bea16,16.3851746384,CZ06RV2,7,0.2032,21,0.0508,0.3048,0.2,25.9905888099
6701f2c1-f027-11e6-9c07-206a8a9bea16,13.6980056126,CZ06RV2,5,0.2032,23,0.0508,0.3048,0.2,25.9941505039
6701f2c2-f027-11e6-9c07-206a8a9bea16,17.4080902728,CZ06RV2,5,0.2032,6,0.0762,0.1524,0.2,25.9901226614
670455bc-f027-11e6-9c07-206a8a9bea16,22.1680832466,CZ06RV2,20,0.2032,0,0.0762,0.1524,0.2,25.8045240423
6704621e-f027-11e6-9c07-206a8a9bea16,22.0037090343,CZ06RV2,20,0.2032,18,0.0762,0.1524,0.2,25.8104464939
6704621f-f027-11e6-9c07-206a8a9bea16,21.8451166288,CZ06RV2,19,0.2032,18,0.0762,0.1524,0.2,25.8220026098
67046220-f027-11e6-9c07-206a8a9bea16,14.393645941,CZ06RV2,4,0.2032,13,0.0762,0.1524,0.2,25.9909096041
67046221-f027-11e6-9c07-206a8a9bea16,18.7203830728,CZ06RV2,9,0.2032,20,0.0762,0.2286,0.2,25.9891439871
67046222-f027-11e6-9c07-206a8a9bea16,20.3251032565,CZ06RV2,13,0.2032,8,0.0762,0.2286,0.2,25.7577006536
67046223-f027-11e6-9c07-206a8a9bea16,20.3251032565,CZ06RV2,13,0.2032,8,0.0762,0.2286,0.2,25.7577006536
67046224-f027-11e6-9c07-206a8a9bea16,21.3475313992,CZ06RV2,17,0.2032,0,0.0762,0.2286,0.2,25.798271121
67046225-f027-11e6-9c07-206a8a9bea16,20.9058591895,CZ06RV2,16,0.2032,21,0.0762,0.2286,0.2,25.7773303229
67046226-f027-11e6-9c07-206a8a9bea16,6.23799560496,CZ06RV2,3,0.2032,19,0.0762,0.3048,0.2,25.9925805881
67046227-f027-11e6-9c07-206a8a9bea16,20.9038161513,CZ06RV2,18,0.2032,3,0.0762,0.3048,0.2,25.7812220871
67046228-f027-11e6-9c07-206a8a9bea16,10.2239320782,CZ06RV2,4,0.2032,17,0.0762,0.3048,0.2,25.9934502725
6704fef4-f027-11e6-9c07-206a8a9bea16,20.5688897705,CZ06RV2,18,0.2032,15,0.0762,0.3048,0.2,25.7686326765
6704fef5-f027-11e6-9c07-206a8a9bea16,10.3355905085,CZ06RV2,4,0.2032,11,0.0762,0.3048,0.2,25.992533835
6705052a-f027-11e6-9c07-206a8a9bea16,21.2195505163,CZ06RV2,12,0.2032,3,0.1016,0.1524,0.2,25.8159965887
6705052b-f027-11e6-9c07-206a8a9bea16,22.2709777256,CZ06RV2,22,0.2032,5,0.1016,0.1524,0.2,25.7976653163
6705052c-f027-11e6-9c07-206a8a9bea16,16.9901323874,CZ06RV2,5,0.2032,0,0.1016,0.1524,0.2,25.9960546269
6705052d-f027-11e6-9c07-206a8a9bea16,20.9886532446,CZ06RV2,13,0.2032,23,0.1016,0.1524,0.2,25.7595957938
6705052e-f027-11e6-9c07-206a8a9bea16,19.7676498413,CZ06RV2,9,0.2032,19,0.1016,0.1524,0.2,25.9904353275
6705052f-f027-11e6-9c07-206a8a9bea16,12.183803992,CZ06RV2,4,0.2032,16,0.1016,0.2286,0.2,25.9935436516
67050530-f027-11e6-9c07-206a8a9bea16,21.7029756945,CZ06RV2,21,0.2032,21,0.1016,0.2286,0.2,25.7533490562
67050531-f027-11e6-9c07-206a8a9bea16,8.58433935776,CZ06RV2,3,0.2032,16,0.1016,0.2286,0.2,25.9990887971
67050532-f027-11e6-9c07-206a8a9bea16,14.7936221763,CZ06RV2,5,0.2032,21,0.1016,0.2286,0.2,25.9896114843
67050533-f027-11e6-9c07-206a8a9bea16,21.844985083,CZ06RV2,22,0.2032,6,0.1016,0.2286,0.2,25.8259808237
67050534-f027-11e6-9c07-206a8a9bea16,21.219007582,CZ06RV2,21,0.2032,12,0.1016,0.3048,0.2,25.8135050763
67076784-f027-11e6-9c07-206a8a9bea16,19.4291010194,CZ06RV2,11,0.2032,3,0.1016,0.3048,0.2,25.9779179184
67076785-f027-11e6-9c07-206a8a9bea16,15.8017101013,CZ06RV2,7,0.2032,12,0.1016,0.3048,0.2,25.9916738769
67076786-f027-11e6-9c07-206a8a9bea16,20.7209154864,CZ06RV2,17,0.2032,5,0.1016,0.3048,0.2,25.8224324955
67076787-f027-11e6-9c07-206a8a9bea16,18.2839978707,CZ06RV2,10,0.2032,19,0.1016,0.3048,0.2,25.998385533
67076788-f027-11e6-9c07-206a8a9bea16,22.1167067327,CZ06RV2,19,0.254,1,0.0508,0.1524,0.2,25.8079694446
67076789-f027-11e6-9c07-206a8a9bea16,22.2105345975,CZ06RV2,20,0.254,22,0.0508,0.1524,0.2,25.8017829388
6707678a-f027-11e6-9c07-206a8a9bea16,22.3619451721,CZ06RV2,23,0.254,10,0.0508,0.1524,0.2,25.791303693
6707678b-f027-11e6-9c07-206a8a9bea16,11.952363833,CZ06RV2,3,0.254,13,0.0508,0.1524,0.2,25.9948650711
6707678c-f027-11e6-9c07-206a8a9bea16,22.0408507713,CZ06RV2,20,0.254,13,0.0508,0.1524,0.2,25.8118366151
6707678d-f027-11e6-9c07-206a8a9bea16,21.2983078009,CZ06RV2,17,0.254,10,0.0508,0.2286,0.2,25.8020230651
6707678e-f027-11e6-9c07-206a8a9bea16,21.6626295815,CZ06RV2,20,0.254,8,0.0508,0.2286,0.2,25.7573452536
6709ca9c-f027-11e6-9c07-206a8a9bea16,9.78631986816,CZ06RV2,3,0.254,20,0.0508,0.2286,0.2,25.9976610593
6709ca9d-f027-11e6-9c07-206a8a9bea16,21.7182824662,CZ06RV2,20,0.254,21,0.0508,0.2286,0.2,25.7512209246
6709ca9e-f027-11e6-9c07-206a8a9bea16,21.3684097703,CZ06RV2,17,0.254,3,0.0508,0.2286,0.2,25.794275555
6709ca9f-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,12,0.254,6,0.0508,0.3048,0.2,25.9948654231
6709caa0-f027-11e6-9c07-206a8a9bea16,17.3471618013,CZ06RV2,8,0.254,1,0.0508,0.3048,0.2,25.9928441757
6709caa1-f027-11e6-9c07-206a8a9bea16,21.6168841939,CZ06RV2,23,0.254,16,0.0508,0.3048,0.2,25.7628552555
6709caa2-f027-11e6-9c07-206a8a9bea16,13.2359248512,CZ06RV2,5,0.254,1,0.0508,0.3048,0.2,25.9985256412
6709caa3-f027-11e6-9c07-206a8a9bea16,13.0251710523,CZ06RV2,5,0.254,10,0.0508,0.3048,0.2,25.9920499354
6709caa4-f027-11e6-9c07-206a8a9bea16,12.2666159736,CZ06RV2,3,0.254,17,0.0762,0.1524,0.2,25.9948725721
6709caa5-f027-11e6-9c07-206a8a9bea16,22.1850085,CZ06RV2,21,0.254,5,0.0762,0.1524,0.2,25.8028235065
6709caa6-f027-11e6-9c07-206a8a9bea16,21.347327259,CZ06RV2,14,0.254,6,0.0762,0.1524,0.2,25.7971094753
670c2cc4-f027-11e6-9c07-206a8a9bea16,15.5198984555,CZ06RV2,4,0.254,23,0.0762,0.1524,0.2,25.9961367765
670c2cc5-f027-11e6-9c07-206a8a9bea16,22.3650515668,CZ06RV2,24,0.254,17,0.0762,0.1524,0.2,25.7915260052
670c2cc6-f027-11e6-9c07-206a8a9bea16,19.9133901427,CZ06RV2,11,0.254,10,0.0762,0.2286,0.2,25.9947361686
670c2cc7-f027-11e6-9c07-206a8a9bea16,17.6491729187,CZ06RV2,7,0.254,22,0.0762,0.2286,0.2,25.990518449
670c2cc8-f027-11e6-9c07-206a8a9bea16,19.8653370429,CZ06RV2,10,0.254,5,0.0762,0.2286,0.2,25.9916408232
670c2cc9-f027-11e6-9c07-206a8a9bea16,21.6266892397,CZ06RV2,21,0.254,11,0.0762,0.2286,0.2,25.7617698345
670c2cca-f027-11e6-9c07-206a8a9bea16,21.4372441244,CZ06RV2,19,0.254,10,0.0762,0.2286,0.2,25.7843934917
670c2ccb-f027-11e6-9c07-206a8a9bea16,19.841836072,CZ06RV2,12,0.254,1,0.0762,0.3048,0.2,25.9925698111
670c2ccc-f027-11e6-9c07-206a8a9bea16,17.0109367456,CZ06RV2,8,0.254,22,0.0762,0.3048,0.2,25.9987211616
670c2ccd-f027-11e6-9c07-206a8a9bea16,21.1968085386,CZ06RV2,20,0.254,18,0.0762,0.3048,0.2,25.812159988
670c2cce-f027-11e6-9c07-206a8a9bea16,18.4298962891,CZ06RV2,10,0.254,11,0.0762,0.3048,0.2,25.9947169818
670e8ea6-f027-11e6-9c07-206a8a9bea16,19.968733412,CZ06RV2,14,0.254,16,0.0762,0.3048,0.2,25.9985454045
670e8ea7-f027-11e6-9c07-206a8a9bea16,22.1704242369,CZ06RV2,22,0.254,13,0.1016,0.1524,0.2,25.8032333386
670ea24c-f027-11e6-9c07-206a8a9bea16,13.2455822254,CZ06RV2,3,0.254,3,0.1016,0.1524,0.2,25.998267324
670ea24d-f027-11e6-9c07-206a8a9bea16,22.2627143005,CZ06RV2,23,0.254,13,0.1016,0.1524,0.2,25.7982651824
670ea24e-f027-11e6-9c07-206a8a9bea16,21.4351156835,CZ06RV2,16,0.254,13,0.1016,0.1524,0.2,25.784247614
670ea24f-f027-11e6-9c07-206a8a9bea16,21.3788877173,CZ06RV2,14,0.254,23,0.1016,0.1524,0.2,25.7889832103
670eb5d4-f027-11e6-9c07-206a8a9bea16,17.1321283541,CZ06RV2,6,0.254,7,0.1016,0.2286,0.2,25.9952039814
670eb5d5-f027-11e6-9c07-206a8a9bea16,17.0244387034,CZ06RV2,6,0.254,5,0.1016,0.2286,0.2,25.9962194923
670eb5d6-f027-11e6-9c07-206a8a9bea16,10.3600747947,CZ06RV2,3,0.254,3,0.1016,0.2286,0.2,25.9948407574
670ec966-f027-11e6-9c07-206a8a9bea16,17.0244387034,CZ06RV2,6,0.254,5,0.1016,0.2286,0.2,25.9962194923
670ec967-f027-11e6-9c07-206a8a9bea16,19.6753401987,CZ06RV2,10,0.254,6,0.1016,0.2286,0.2,25.9822945645
670ec968-f027-11e6-9c07-206a8a9bea16,14.8330945939,CZ06RV2,6,0.254,17,0.1016,0.3048,0.2,25.9918614234
670ec969-f027-11e6-9c07-206a8a9bea16,18.763831093,CZ06RV2,11,0.254,19,0.1016,0.3048,0.2,25.9939796384
670ec96a-f027-11e6-9c07-206a8a9bea16,19.3424133502,CZ06RV2,12,0.254,11,0.1016,0.3048,0.2,25.9759045194
670ec96b-f027-11e6-9c07-206a8a9bea16,20.2881793909,CZ06RV2,16,0.254,20,0.1016,0.3048,0.2,25.7824260767
670ec96c-f027-11e6-9c07-206a8a9bea16,21.1826225552,CZ06RV2,20,0.254,23,0.1016,0.3048,0.2,25.8192246798
670ec96d-f027-11e6-9c07-206a8a9bea16,22.3533757135,CZ06RV2,23,0.3048,3,0.0508,0.1524,0.2,25.7918251219
670ec96e-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,10,0.3048,14,0.0508,0.1524,0.2,25.8201051794
670ec96f-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,9,0.3048,22,0.0508,0.1524,0.2,25.9150480795
670ec970-f027-11e6-9c07-206a8a9bea16,18.6567478627,CZ06RV2,7,0.3048,14,0.0508,0.1524,0.2,25.9877269187
67112c88-f027-11e6-9c07-206a8a9bea16,22.0510126575,CZ06RV2,19,0.3048,10,0.0508,0.1524,0.2,25.8104675781
67112c89-f027-11e6-9c07-206a8a9bea16,22.070299087,CZ06RV2,24,0.3048,18,0.0508,0.2286,0.2,25.8094785154
67112c8a-f027-11e6-9c07-206a8a9bea16,20.7705633754,CZ06RV2,15,0.3048,18,0.0508,0.2286,0.2,25.8068373997
67112c8b-f027-11e6-9c07-206a8a9bea16,21.1776599747,CZ06RV2,15,0.3048,0,0.0508,0.2286,0.2,25.8190521296
67112c8c-f027-11e6-9c07-206a8a9bea16,20.9896340384,CZ06RV2,16,0.3048,20,0.0508,0.2286,0.2,25.7568574047
67112c8d-f027-11e6-9c07-206a8a9bea16,19.0430438734,CZ06RV2,9,0.3048,18,0.0508,0.2286,0.2,25.990071432
67112c8e-f027-11e6-9c07-206a8a9bea16,21.2899701652,CZ06RV2,19,0.3048,3,0.0508,0.3048,0.2,25.8040294487
67112c8f-f027-11e6-9c07-206a8a9bea16,20.6169679478,CZ06RV2,16,0.3048,4,0.0508,0.3048,0.2,25.7503757665
67112c90-f027-11e6-9c07-206a8a9bea16,16.9289772678,CZ06RV2,7,0.3048,15,0.0508,0.3048,0.2,25.98930253
67112c91-f027-11e6-9c07-206a8a9bea16,21.2650115765,CZ06RV2,20,0.3048,10,0.0508,0.3048,0.2,25.8065681805
67112c92-f027-11e6-9c07-206a8a9bea16,15.9857477216,CZ06RV2,6,0.3048,3,0.0508,0.3048,0.2,25.9941251266
67138f14-f027-11e6-9c07-206a8a9bea16,21.9470877937,CZ06RV2,18,0.3048,0,0.0762,0.1524,0.2,25.8191443469
67138f15-f027-11e6-9c07-206a8a9bea16,21.9614111417,CZ06RV2,18,0.3048,23,0.0762,0.1524,0.2,25.8179546892
67138f16-f027-11e6-9c07-206a8a9bea16,20.918886758,CZ06RV2,13,0.3048,16,0.0762,0.1524,0.2,25.7744469087
67138f17-f027-11e6-9c07-206a8a9bea16,21.1458570296,CZ06RV2,13,0.3048,22,0.0762,0.1524,0.2,25.8195565971
67138f18-f027-11e6-9c07-206a8a9bea16,20.8791212435,CZ06RV2,12,0.3048,7,0.0762,0.1524,0.2,25.7859906412
67138f19-f027-11e6-9c07-206a8a9bea16,18.9750232072,CZ06RV2,9,0.3048,11,0.0762,0.2286,0.2,25.9795285813
67138f1a-f027-11e6-9c07-206a8a9bea16,19.9662760757,CZ06RV2,11,0.3048,12,0.0762,0.2286,0.2,25.9979235252
67138f1b-f027-11e6-9c07-206a8a9bea16,21.3044315664,CZ06RV2,18,0.3048,11,0.0762,0.2286,0.2,25.8008884879
67138f1c-f027-11e6-9c07-206a8a9bea16,14.489717731,CZ06RV2,5,0.3048,10,0.0762,0.2286,0.2,25.9945930384
67138f1d-f027-11e6-9c07-206a8a9bea16,14.9310281205,CZ06RV2,4,0.3048,3,0.0762,0.2286,0.2,25.992528018
67138f1e-f027-11e6-9c07-206a8a9bea16,21.2182265922,CZ06RV2,20,0.3048,0,0.0762,0.3048,0.2,25.8137881024
6715f16e-f027-11e6-9c07-206a8a9bea16,18.2748759909,CZ06RV2,9,0.3048,23,0.0762,0.3048,0.2,25.9884239962
6715f16f-f027-11e6-9c07-206a8a9bea16,17.275525039,CZ06RV2,8,0.3048,1,0.0762,0.3048,0.2,25.9964157384
6715fd4e-f027-11e6-9c07-206a8a9bea16,21.525151396,CZ06RV2,24,0.3048,14,0.0762,0.3048,0.2,25.7741051475
6715fd4f-f027-11e6-9c07-206a8a9bea16,19.393860428,CZ06RV2,12,0.3048,15,0.0762,0.3048,0.2,25.9802193904
6715fd50-f027-11e6-9c07-206a8a9bea16,22.2049807002,CZ06RV2,22,0.3048,21,0.1016,0.1524,0.2,25.8018717098
6715fd51-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,9,0.3048,17,0.1016,0.1524,0.2,25.9739837671
6715fd52-f027-11e6-9c07-206a8a9bea16,21.907455441,CZ06RV2,18,0.3048,0,0.1016,0.1524,0.2,25.8218158889
6715fd53-f027-11e6-9c07-206a8a9bea16,20.4856199488,CZ06RV2,11,0.3048,18,0.1016,0.1524,0.2,25.7985031761
6715fd54-f027-11e6-9c07-206a8a9bea16,12.3157364155,CZ06RV2,3,0.3048,13,0.1016,0.1524,0.2,25.9953703921
6715fd55-f027-11e6-9c07-206a8a9bea16,20.1110769984,CZ06RV2,13,0.3048,11,0.1016,0.2286,0.2,25.7999241209
6715fd56-f027-11e6-9c07-206a8a9bea16,12.4484876832,CZ06RV2,4,0.3048,17,0.1016,0.2286,0.2,25.9960846393
6715fd57-f027-11e6-9c07-206a8a9bea16,21.4687237366,CZ06RV2,20,0.3048,14,0.1016,0.2286,0.2,25.7808451311
6715fd58-f027-11e6-9c07-206a8a9bea16,15.3163624491,CZ06RV2,5,0.3048,15,0.1016,0.2286,0.2,25.9985500908
67169a38-f027-11e6-9c07-206a8a9bea16,15.5627038418,CZ06RV2,5,0.3048,18,0.1016,0.2286,0.2,25.9993636038
67169a39-f027-11e6-9c07-206a8a9bea16,17.5195356582,CZ06RV2,8,0.3048,9,0.1016,0.3048,0.2,25.991527251
6716a12c-f027-11e6-9c07-206a8a9bea16,21.4051720146,CZ06RV2,23,0.3048,21,0.1016,0.3048,0.2,25.7894372052
6716a12d-f027-11e6-9c07-206a8a9bea16,21.3379806172,CZ06RV2,23,0.3048,7,0.1016,0.3048,0.2,25.7979604432
6716a12e-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,14,0.3048,9,0.1016,0.3048,0.2,25.8746304228
6716a12f-f027-11e6-9c07-206a8a9bea16,20.2500069733,CZ06RV2,16,0.3048,11,0.1016,0.3048,0.2,25.8119608805
6716a130-f027-11e6-9c07-206a8a9bea16,17.5979536749,CZ06RV2,7,0.2032,3,0.0508,0.1524,0.4,25.9893185146
6716a131-f027-11e6-9c07-206a8a9bea16,20.9461014959,CZ06RV2,21,0.2032,14,0.0508,0.1524,0.4,25.7747997649
6716a132-f027-11e6-9c07-206a8a9bea16,20.9023396054,CZ06RV2,19,0.2032,17,0.0508,0.1524,0.4,25.7825011353
6716a133-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,12,0.2032,1,0.0508,0.1524,0.4,25.8062338023
6716a134-f027-11e6-9c07-206a8a9bea16,18.915077004,CZ06RV2,9,0.2032,2,0.0508,0.1524,0.4,25.9750667769
6716a135-f027-11e6-9c07-206a8a9bea16,20.1326364623,CZ06RV2,17,0.2032,20,0.0508,0.2286,0.4,25.7602137984
6716a136-f027-11e6-9c07-206a8a9bea16,17.9783502645,CZ06RV2,10,0.2032,10,0.0508,0.2286,0.4,25.9998182164
671903a4-f027-11e6-9c07-206a8a9bea16,20.4975509514,CZ06RV2,19,0.2032,0,0.0508,0.2286,0.4,25.7999412668
671903a5-f027-11e6-9c07-206a8a9bea16,20.295188296,CZ06RV2,18,0.2032,19,0.0508,0.2286,0.4,25.7766589764
671903a6-f027-11e6-9c07-206a8a9bea16,18.7939973034,CZ06RV2,12,0.2032,19,0.0508,0.2286,0.4,25.9993459043
671903a7-f027-11e6-9c07-206a8a9bea16,12.4026613522,CZ06RV2,6,0.2032,11,0.0508,0.3048,0.4,25.9931105494
671903a8-f027-11e6-9c07-206a8a9bea16,20.2677309111,CZ06RV2,21,0.2032,3,0.0508,0.3048,0.4,25.8015294376
671903a9-f027-11e6-9c07-206a8a9bea16,17.5963764528,CZ06RV2,11,0.2032,20,0.0508,0.3048,0.4,25.9912952846
671903aa-f027-11e6-9c07-206a8a9bea16,11.4051215712,CZ06RV2,5,0.2032,9,0.0508,0.3048,0.4,25.9991151883
671903ab-f027-11e6-9c07-206a8a9bea16,16.5572906942,CZ06RV2,9,0.2032,0,0.0508,0.3048,0.4,25.9895194632
671903ac-f027-11e6-9c07-206a8a9bea16,20.9923793194,CZ06RV2,20,0.2032,8,0.0762,0.1524,0.4,25.7636058546
671903ad-f027-11e6-9c07-206a8a9bea16,21.1791243897,CZ06RV2,20,0.2032,20,0.0762,0.1524,0.4,25.8238955445
671903ae-f027-11e6-9c07-206a8a9bea16,10.2062075779,CZ06RV2,3,0.2032,5,0.0762,0.1524,0.4,25.9921304628
671b666c-f027-11e6-9c07-206a8a9bea16,19.7686414298,CZ06RV2,12,0.2032,9,0.0762,0.1524,0.4,25.9868927742
671b666d-f027-11e6-9c07-206a8a9bea16,20.5410442671,CZ06RV2,15,0.2032,0,0.0762,0.1524,0.4,25.7838828838
671b666e-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,17,0.2032,6,0.0762,0.2286,0.4,25.8331491678
671b666f-f027-11e6-9c07-206a8a9bea16,20.7471157336,CZ06RV2,22,0.2032,22,0.0762,0.2286,0.4,25.8189878506
671b6670-f027-11e6-9c07-206a8a9bea16,20.4978812771,CZ06RV2,20,0.2032,17,0.0762,0.2286,0.4,25.7985871128
671b6671-f027-11e6-9c07-206a8a9bea16,18.0035307474,CZ06RV2,10,0.2032,23,0.0762,0.2286,0.4,25.9888486668
671b6672-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,16,0.2032,20,0.0762,0.2286,0.4,25.9280841729
671b6673-f027-11e6-9c07-206a8a9bea16,16.1255265752,CZ06RV2,9,0.2032,21,0.0762,0.3048,0.4,25.9922778511
671b6674-f027-11e6-9c07-206a8a9bea16,14.2415784331,CZ06RV2,7,0.2032,23,0.0762,0.3048,0.4,25.9933830685
671b6675-f027-11e6-9c07-206a8a9bea16,18.6854935549,CZ06RV2,13,0.2032,2,0.0762,0.3048,0.4,25.9610443206
671b6676-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,21,0.2032,11,0.0762,0.3048,0.4,25.7977830517
671dc84e-f027-11e6-9c07-206a8a9bea16,14.1544973362,CZ06RV2,7,0.2032,22,0.0762,0.3048,0.4,25.9933977743
671dc84f-f027-11e6-9c07-206a8a9bea16,20.4757669795,CZ06RV2,16,0.2032,8,0.1016,0.1524,0.4,25.8074607636
671ddbf4-f027-11e6-9c07-206a8a9bea16,21.0513931073,CZ06RV2,22,0.2032,14,0.1016,0.1524,0.4,25.7514908464
671ddbf5-f027-11e6-9c07-206a8a9bea16,21.339744637,CZ06RV2,23,0.2032,18,0.1016,0.1524,0.4,25.8032673572
671ddbf6-f027-11e6-9c07-206a8a9bea16,11.2841054712,CZ06RV2,4,0.2032,13,0.1016,0.1524,0.4,25.9951164897
671ddbf7-f027-11e6-9c07-206a8a9bea16,18.7820340402,CZ06RV2,9,0.2032,7,0.1016,0.1524,0.4,25.9645957793
671df008-f027-11e6-9c07-206a8a9bea16,20.2783278627,CZ06RV2,19,0.2032,4,0.1016,0.2286,0.4,25.7933710048
671df009-f027-11e6-9c07-206a8a9bea16,14.9163124317,CZ06RV2,7,0.2032,11,0.1016,0.2286,0.4,25.9978838761
671df00a-f027-11e6-9c07-206a8a9bea16,19.8728946253,CZ06RV2,17,0.2032,14,0.1016,0.2286,0.4,25.9922508964
671df00b-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,17,0.2032,9,0.1016,0.2286,0.4,25.8874258996
671e0390-f027-11e6-9c07-206a8a9bea16,13.3991051174,CZ06RV2,5,0.2032,6,0.1016,0.2286,0.4,25.9949893899
671e0391-f027-11e6-9c07-206a8a9bea16,20.326388118,CZ06RV2,24,0.2032,22,0.1016,0.3048,0.4,25.7585537988
671e0392-f027-11e6-9c07-206a8a9bea16,20.1255358893,CZ06RV2,22,0.2032,8,0.1016,0.3048,0.4,25.7759131104
671e1718-f027-11e6-9c07-206a8a9bea16,20.280155483,CZ06RV2,23,0.2032,8,0.1016,0.3048,0.4,25.7923857532
671e1719-f027-11e6-9c07-206a8a9bea16,17.3029890141,CZ06RV2,11,0.2032,9,0.1016,0.3048,0.4,25.9896766314
671e171a-f027-11e6-9c07-206a8a9bea16,19.1958320419,CZ06RV2,15,0.2032,1,0.1016,0.3048,0.4,25.9624618855
671e171b-f027-11e6-9c07-206a8a9bea16,21.2910020387,CZ06RV2,22,0.254,10,0.0508,0.1524,0.4,25.8076919478
671e2ab4-f027-11e6-9c07-206a8a9bea16,21.3350150574,CZ06RV2,22,0.254,19,0.0508,0.1524,0.4,25.8029222743
671e2ab5-f027-11e6-9c07-206a8a9bea16,20.0,CZ06RV2,13,0.254,7,0.0508,0.1524,0.4,25.8338222015
671e2ab6-f027-11e6-9c07-206a8a9bea16,18.8122419794,CZ06RV2,10,0.254,12,0.0508,0.1524,0.4,25.9790367281
671e2ab7-f027-11e6-9c07-206a8a9bea16,20.8756139683,CZ06RV2,18,0.254,4,0.0508,0.1524,0.4,25.7903454751
671e2ab8-f027-11e6-9c07-206a8a9bea16,20.8985428876,CZ06RV2,23,0.254,19,0.0508,0.2286,0.4,25.7851392133
671e2ab9-f027-11e6-9c07-206a8a9bea16,18.8675156573,CZ06RV2,12,0.254,19,0.0508,0.2286,0.4,25.9703094864
671e2aba-f027-11e6-9c07-206a8a9bea16,19.6149287936,CZ06RV2,14,0.254,9,0.0508,0.2286,0.4,25.9799328032
671e2abb-f027-11e6-9c07-206a8a9bea16,12.3822326448,CZ06RV2,5,0.254,11,0.0508,0.2286,0.4,25.9937767495
671e2abc-f027-11e6-9c07-206a8a9bea16,13.3964301467,CZ06RV2,5,0.254,9,0.0508,0.2286,0.4,25.9965262772
671e2abd-f027-11e6-9c07-206a8a9bea16,20.4484552239,CZ06RV2,23,0.254,10,0.0508,0.3048,0.4,25.8176499822
671e2abe-f027-11e6-9c07-206a8a9bea16,10.784743379,CZ06RV2,5,0.254,12,0.0508,0.3048,0.4,25.9998003047
67208d90-f027-11e6-9c07-206a8a9bea16,16.0829180256,CZ06RV2,8,0.254,8,0.0508,0.3048,0.4,25.9906619759
67208d91-f027-11e6-9c07-206a8a9bea16,16.4406426445,CZ06RV2,10,0.254,14,0.0508,0.3048,0.4,25.99011032
67208d92-f027-11e6-9c07-206a8a9bea16,17.1810926854,CZ06RV2,10,0.254,12,0.0508,0.3048,0.4,25.9930956513
67208d93-f027-11e6-9c07-206a8a9bea16,20.5467099106,CZ06RV2,17,0.254,17,0.0762,0.1524,0.4,25.78012506
67208d94-f027-11e6-9c07-206a8a9bea16,20.2561032958,CZ06RV2,15,0.254,18,0.0762,0.1524,0.4,25.8093594132
67208d95-f027-11e6-9c07-206a8a9bea16,20.830987576,CZ06RV2,17,0.254,21,0.0762,0.1524,0.4,25.800829321
67208d96-f027-11e6-9c07-206a8a9bea16,19.2714815584,CZ06RV2,10,0.254,0,0.0762,0.1524,0.4,25.9657869931
67208d97-f027-11e6-9c07-206a8a9bea16,21.3294069839,CZ06RV2,23,0.254,16,0.0762,0.1524,0.4,25.8037174019
67208d98-f027-11e6-9c07-206a8a9bea16,18.4910987264,CZ06RV2,11,0.254,21,0.0762,0.2286,0.4,25.9780364554
67208d99-f027-11e6-9c07-206a8a9bea16,18.7540504493,CZ06RV2,12,0.254,8,0.0762,0.2286,0.4,25.9684864611
67208d9a-f027-11e6-9c07-206a8a9bea16,13.6727489994,CZ06RV2,6,0.254,15,0.0762,0.2286,0.4,25.9946616338
