"Date/Time","Glazing","Walls","Ceilings (int)","Floors (int)","Ground Floors","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"1/1/2002 1:00:00 AM","-2.106095","-1.751405","2.578863","1.035328","0.756661","0","0.7249836","-0.97837","0","0","0","8.935398E-02","0","0","0","0","18.10936","19.56804","18.8387","0.089354","0","0","0","0","8.25",
"1/1/2002 2:00:00 AM","-2.217566","-1.788568","2.651698","1.008537","0.860488","0","0.7259721","-1.020077","0","0","0","8.935398E-02","0","0","0","0","17.49463","18.99019","18.24241","0.089354","0","0","0","0","7.25",
"1/1/2002 3:00:00 AM","-2.105548","-1.84772","2.669724","0.957392","0.942924","0","0.7252119","-0.993942","0","0","0","8.935398E-02","0","0","0","0","16.97098","18.45449","17.71274","0.089354","0","0","0","0","7",
"1/1/2002 4:00:00 AM","-2.198184","-1.877065","2.667845","0.91016","1.013743","0","0.725684","-1.015614","0","0","0","8.935398E-02","0","0","0","0","16.41162","17.93756","17.17459","0.089354","0","0","0","0","6.25",
"1/1/2002 5:00:00 AM","-2.097416","-1.901077","2.673195","0.874346","1.090906","0","0.7251422","-0.995883","0","0","0","8.935398E-02","0","0","0","0","15.95592","17.43873","16.69733","0.089354","0","0","0","0","6",
"1/1/2002 6:00:00 AM","-2.474133","-2.841875","1.306557","0.343359","0.627894","0","0.7418696","-1.660845","0","8.542804","0","8.935398E-02","0","0","8.126418","0","21.78899","17.47206","19.63052","0.089354","0","10.05036","0","0","5.25",
"1/1/2002 7:00:00 AM","-2.917045","-3.125225","-0.07107","-0.249213","0.277295","0","0.7429951","-1.709636","0","7.891132","0","8.935398E-02","0","0","7.880738","0","21.99563","18.14333","20.06948","0.089354","0","9.283685","0","0","5",
"1/1/2002 8:00:00 AM","0.167626","-3.296198","-1.630306","-1.105916","-0.262206","0","1.083443","-1.632083","0","3.414394","2.814858","1.656544","0.3008299","0.7005263","2.659072","0","21.99997","19.44317","20.72157","1.656544","2.814858","4.016934","0","0.058745","5.75",
"1/1/2002 9:00:00 AM","2.556175","-2.167725","-2.283385","-1.313891","-0.560318","0","1.417299","-1.312316","0","0.704812","2.814858","1.656544","0.6016529","1.226726","7.981753E-02","-0.6036128","22.20481","20.64873","21.42677","1.656544","2.814858","0.829191","0","0.11749","9",
"1/1/2002 10:00:00 AM","3.812971","-1.023882","-3.22314","-1.381337","-0.983283","-0.111713","2.100023","-1.136281","-0.111713","0","2.814858","1.656544","1.159206","1.500237","0","-2.257301","23.01842","21.93244","22.47543","1.656544","2.814858","0","0.062063","0.23498","11.5",
"1/1/2002 11:00:00 AM","3.701802","0.083762","-3.740371","-1.410234","-1.165077","-1.203049","2.097802","-0.924451","-1.203049","0","2.814858","1.656544","1.101995","1.54134","0","-2.966693","23.71098","23.01383","23.3624","1.656544","2.814858","0","0.668361","0.23498","14.25",
"1/1/2002 12:00:00 PM","3.61729","0.661296","-3.700368","-1.374406","-1.188649","-2.728945","2.093693","-0.651867","-2.728945","0","2.814858","1.656544","1.072347","1.539914","0","-3.987571","23.99553","23.77118","23.88335","1.656544","2.814858","0","1.51608","0.23498","17.25",
"1/1/2002 1:00:00 PM","3.774923","0.845638","-3.4367","-1.190133","-1.22179","-3.789456","1.748131","-0.578053","-3.789456","0","2.814858","1.656544","0.8022072","1.540722","0","-4.629941","24","24.36653","24.18326","1.656544","2.814858","0","2.105254","0.176235","18",
"1/1/2002 2:00:00 PM","4.496772","0.98079","-3.357283","-1.081236","-1.287005","-4.994549","1.746398","-0.504512","-4.994549","0","2.814858","1.656544","0.8022072","1.590177","0","-5.731116","24","24.99337","24.49668","1.656544","2.814858","0","2.77475","0.176235","18.75",
"1/1/2002 3:00:00 PM","4.161711","1.279298","-3.131842","-0.92902","-1.263964","-5.499509","2.089527","-0.407196","-5.499509","0","2.814858","1.656544","1.06961","1.388526","0","-6.293955","24","25.43092","24.71546","1.656544","2.814858","0","3.055283","0.23498","19.75",
"1/1/2002 4:00:00 PM","3.177875","1.411371","-2.662103","-0.698657","-1.146765","-5.467306","2.085691","-0.310552","-5.467306","0","2.814858","1.656544","1.06961","1.039061","0","-6.075228","24","25.60447","24.80223","1.656544","2.814858","0","3.037392","0.23498","20.75",
"1/1/2002 5:00:00 PM","-0.252766","1.172533","-1.450152","-0.234109","-0.743533","-2.654577","2.089803","-0.504728","-2.654577","0","2.814858","1.656544","1.06961","0.224629","0","-3.633834","24","25.03205","24.51602","1.656544","2.814858","0","1.474765","0.23498","18.75",
"1/1/2002 6:00:00 PM","-1.550035","0.083059","-0.571282","0.05122","-0.517805","-0.815376","1.408867","-0.800837","-0.815376","0","2.814858","1.656544","0.5348048","0","0","-1.583901","24","24.3794","24.1897","1.656544","2.814858","0","0.452986","0.11749","15.75",
"1/1/2002 7:00:00 PM","-1.821352","-0.839161","-0.109679","0.144968","-0.391531","-0.329938","1.067703","-0.936196","-0.329938","0","2.814858","1.656544","0.2679707","0","0","-0.7769628","23.85241","23.93015","23.89128","1.656544","2.814858","0","0.183299","0.058745","14.25",
"1/1/2002 8:00:00 PM","-2.184543","-0.92251","1.184168","0.68784","0.041608","0","0.7252664","-0.996602","0","0","0","1.656544","0","0","0","0","22.67154","23.03521","22.85338","1.656544","0","0","0","0","12.5",
"1/1/2002 9:00:00 PM","-2.08124","-1.171997","1.918942","1.039025","0.306752","0","0.7222897","-0.877899","0","0","0","8.935398E-02","0","0","0","0","20.939","22.2062","21.5726","0.089354","0","0","0","0","12",
"1/1/2002 10:00:00 PM","-2.219667","-1.395126","2.282281","1.151545","0.450173","0","0.7236479","-0.938496","0","0","0","8.935398E-02","0","0","0","0","20.00556","21.41569","20.71062","0.089354","0","0","0","0","10.5",
"1/1/2002 11:00:00 PM","-2.195762","-1.563233","2.484564","1.158837","0.581172","0","0.7230877","-0.918843","0","0","0","8.935398E-02","0","0","0","0","19.293","20.72087","20.00693","0.089354","0","0","0","0","10",
"1/2/2002","-2.121023","-1.68672","2.531671","1.087372","0.662967","0","0.7235453","-0.93713","0","0","0","8.935398E-02","0","0","0","0","18.70351","20.13025","19.41688","0.089354","0","0","0","0","9.25",
"1/2/2002 1:00:00 AM","-2.038535","-1.758489","2.551765","1.019167","0.742347","0","0.7229256","-0.911598","0","0","0","8.935398E-02","0","0","0","0","18.19545","19.58262","18.88904","0.089354","0","0","0","0","9",
"1/2/2002 2:00:00 AM","-2.157322","-1.786099","2.583076","0.969273","0.829582","0","0.7233989","-0.931809","0","0","0","8.935398E-02","0","0","0","0","17.62729","19.03989","18.33359","0.089354","0","0","0","0","8.25",
"1/2/2002 3:00:00 AM","-2.047542","-1.815462","2.589631","0.915656","0.908126","0","0.7227761","-0.907907","0","0","0","8.935398E-02","0","0","0","0","17.12904","18.53282","17.83093","0.089354","0","0","0","0","8",
"1/2/2002 4:00:00 AM","-2.13474","-1.836662","2.579039","0.866001","0.974695","0","0.7233513","-0.931008","0","0","0","8.935398E-02","0","0","0","0","16.59404","18.0412","17.31762","0.089354","0","0","0","0","7.25",
"1/2/2002 5:00:00 AM","-2.103802","-1.848412","2.592881","0.834833","1.053705","0","0.7227188","-0.909191","0","0","0","8.935398E-02","0","0","0","0","16.11945","17.55242","16.83594","0.089354","0","0","0","0","7",
"1/2/2002 6:00:00 AM","-2.381811","-2.735074","1.261845","0.318604","0.603961","0","0.7371177","-1.477926","0","8.096858","0","8.935398E-02","0","0","7.704545","0","21.804","17.60125","19.70263","0.089354","0","9.525716","0","0","7",
"1/2/2002 7:00:00 AM","-2.920955","-2.963525","-0.059886","-0.240305","0.266504","0","0.7394462","-1.576414","0","7.67274","0","8.935398E-02","0","0","7.667916","0","21.99732","18.24543","20.12138","0.089354","0","9.026753","0","0","6.25",
"1/2/2002 8:00:00 AM","0.491326","-3.159062","-1.671373","-1.113744","-0.297136","0","1.077421","-1.446374","0","2.754245","2.814858","1.656544","0.3008365","0.7231855","2.084002","0","21.99993","19.57647","20.7882","1.656544","2.814858","3.240288","0","0.058745","7.5",
"1/2/2002 9:00:00 AM","3.252731","-1.971328","-2.481561","-1.349298","-0.659961","-0.016168","1.410838","-1.108062","-0.016168","0.163349","2.814858","1.656544","0.5985963","1.296672","0","-0.8929844","22.62375","20.89716","21.76046","1.656544","2.814858","0.192175","0.008982","0.11749","11.375",
"1/2/2002 10:00:00 AM","4.548481","-0.78076","-3.836024","-1.592329","-1.163144","-1.171643","2.089324","-0.76596","-1.171643","0","2.814858","1.656544","1.103936","1.551854","0","-2.632036","23.76451","22.418","23.09125","1.656544","2.814858","0","0.650913","0.23498","15.875",
"1/2/2002 11:00:00 AM","4.40976","0.616771","-4.065078","-1.643891","-1.267879","-3.349039","2.083349","-0.455722","-3.349039","0","2.814858","1.656544","1.06961","1.5368","0","-4.229885","23.99995","23.5741","23.78702","1.656544","2.814858","0","1.860577","0.23498","19.25",
"1/2/2002 12:00:00 PM","4.218598","1.382185","-3.831349","-1.436071","-1.311585","-5.139076","2.077679","-0.166717","-5.139076","0","2.814858","1.656544","1.06961","1.469531","0","-5.465693","24","24.34626","24.17313","1.656544","2.814858","0","2.855042","0.23498","22.25",
"1/2/2002 1:00:00 PM","4.710323","1.728217","-3.677807","-1.242718","-1.365683","-6.622988","1.73018","0.045948","-6.622988","0","2.814858","1.656544","0.8022072","1.471309","0","-6.556072","24","25.0299","24.51495","1.656544","2.814858","0","3.679437","0.176235","24.5",
"1/2/2002 2:00:00 PM","5.606689","2.071357","-3.717119","-1.146173","-1.453624","-8.239071","1.727873","0.162605","-8.239071","0","2.814858","1.656544","0.8022072","1.590502","0","-7.99824","24","25.75375","24.87688","1.656544","2.814858","0","4.577262","0.176235","25.75",
"1/2/2002 3:00:00 PM","5.206941","2.240516","-3.461503","-0.97581","-1.406045","-8.421912","2.077652","0.045933","-8.421912","0","2.814858","1.656544","1.06961","1.484976","0","-8.330974","24","26.20132","25.10066","1.656544","2.814858","0","4.67884","0.23498","24.5",
"1/2/2002 4:00:00 PM","3.523106","2.073313","-2.751755","-0.624346","-1.206509","-6.957338","2.080461","-0.14264","-6.957338","0","2.814858","1.656544","1.06961","1.08256","0","-7.23777","24","26.21559","25.10779","1.656544","2.814858","0","3.865188","0.23498","22.5",
"1/2/2002 5:00:00 PM","0.008996","1.59393","-1.43952","-0.126241","-0.792365","-3.928972","2.08488","-0.333859","-3.928972","0","2.814858","1.656544","1.06961","0.2390577","0","-4.579889","24","25.5544","24.7772","1.656544","2.814858","0","2.182762","0.23498","20.5",
"1/2/2002 6:00:00 PM","-1.325957","0.432748","-0.549038","0.156476","-0.577347","-1.848456","1.403663","-0.601262","-1.848456","0","2.814858","1.656544","0.5348048","0","0","-2.428272","24","24.87381","24.4369","1.656544","2.814858","0","1.02692","0.11749","17.75",
"1/2/2002 7:00:00 PM","-1.514552","-0.540039","-0.114319","0.234526","-0.474668","-1.10245","1.063229","-0.748982","-1.10245","0","2.814858","1.656544","0.2674024","0","0","-1.461946","24","24.42566","24.21283","1.656544","2.814858","0","0.612472","0.058745","16.25",
"1/2/2002 8:00:00 PM","-2.108257","-0.718275","1.054355","0.693253","-0.06865","0","0.723546","-0.930582","0","0","0","1.656544","0","0","0","0","23.30975","23.58635","23.44805","1.656544","0","0","0","0","13.75",
"1/2/2002 9:00:00 PM","-2.125718","-0.986997","1.866788","1.030366","0.233879","0","0.7226397","-0.894358","0","0","0","8.935398E-02","0","0","0","0","21.39367","22.733","22.06334","0.089354","0","0","0","0","12.25",
"1/2/2002 10:00:00 PM","-2.163728","-1.310411","2.254705","1.138954","0.381772","0","0.7230123","-0.911517","0","0","0","8.935398E-02","0","0","0","0","20.53142","21.92598","21.2287","0.089354","0","0","0","0","11.25",
"1/2/2002 11:00:00 PM","-2.137183","-1.512762","2.45136","1.135708","0.507514","0","0.7237186","-0.941844","0","0","0","8.935398E-02","0","0","0","0","19.80554","21.23748","20.52151","0.089354","0","0","0","0","10.25",
"1/3/2002","-2.268579","-1.643082","2.596172","1.113898","0.628198","0","0.7245144","-0.974458","0","0","0","8.935398E-02","0","0","0","0","19.10241","20.57925","19.84083","0.089354","0","0","0","0","9.25",
"1/3/2002 1:00:00 AM","-2.242271","-1.750611","2.692419","1.073258","0.73932","0","0.724574","-0.977405","0","0","0","8.935398E-02","0","0","0","0","18.4854","19.95611","19.22075","0.089354","0","0","0","0","8.625",
"1/3/2002 2:00:00 AM","-2.157656","-1.834764","2.703874","1.003798","0.818593","0","0.7245523","-0.974576","0","0","0","8.935398E-02","0","0","0","0","17.939","19.39806","18.66853","0.089354","0","0","0","0","8.125",
"1/3/2002 3:00:00 AM","-2.091688","-1.882003","2.693111","0.939522","0.890696","0","0.7235984","-0.938384","0","0","0","8.935398E-02","0","0","0","0","17.44639","18.87541","18.1609","0.089354","0","0","0","0","8",
"1/3/2002 4:00:00 AM","-2.019277","-1.910487","2.641699","0.864724","0.945381","0","0.7225268","-0.897368","0","0","0","8.935398E-02","0","0","0","0","17.03374","18.39825","17.71599","0.089354","0","0","0","0","8",
"1/3/2002 5:00:00 AM","-1.9548","-1.908529","2.577143","0.797931","0.993853","0","0.7215149","-0.85653","0","0","0","8.935398E-02","0","0","0","0","16.62257","17.95843","17.2905","0.089354","0","0","0","0","8",
"1/3/2002 6:00:00 AM","-2.251512","-2.675322","1.376221","0.336778","0.587052","0","0.7346337","-1.378696","0","7.368411","0","8.935398E-02","0","0","7.028068","0","21.84802","17.97956","19.91379","0.089354","0","8.668719","0","0","8",
"1/3/2002 7:00:00 AM","-2.604891","-2.820827","0.113216","-0.189952","0.263226","0","0.7329408","-1.31693","0","6.717033","0","8.935398E-02","0","0","6.714115","0","21.9984","18.58645","20.29242","0.089354","0","7.902392","0","0","8.75",
"1/3/2002 8:00:00 AM","0.823014","-2.884503","-1.560141","-1.06151","-0.321258","0","1.068678","-1.137445","0","1.567976","2.814858","1.656544","0.3008274","0.7131398","1.036751","0","22","19.92086","20.96043","1.656544","2.814858","1.844678","0","0.058745","10.5",
"1/3/2002 9:00:00 AM","3.284873","-1.75832","-2.554717","-1.321561","-0.725873","-0.160869","1.404344","-0.888107","-0.160869","0","2.814858","1.656544","0.5882071","1.262611","0","-0.9998667","23.07012","21.26365","22.16689","1.656544","2.814858","0","0.089372","0.11749","14",
"1/3/2002 10:00:00 AM","4.434425","-0.663339","-3.782491","-1.640117","-1.143275","-1.731394","2.083034","-0.644715","-1.731394","0","2.814858","1.656544","1.085538","1.555676","0","-2.96334","23.90294","22.74865","23.3258","1.656544","2.814858","0","0.961885","0.23498","17.25",
"1/3/2002 11:00:00 AM","4.809508","0.602358","-3.939636","-1.60948","-1.286895","-4.234179","2.076212","-0.360162","-4.234179","0","2.814858","1.656544","1.06961","1.622629","0","-4.930897","23.99999","23.87362","23.9368","1.656544","2.814858","0","2.352322","0.23498","20.25",
"1/3/2002 12:00:00 PM","4.305073","1.416835","-3.712224","-1.388647","-1.30985","-5.377228","2.073653","-0.215103","-5.377228","0","2.814858","1.656544","1.06961","1.556513","0","-5.796969","24","24.60454","24.30227","1.656544","2.814858","0","2.987349","0.23498","21.75",
"1/3/2002 1:00:00 PM","4.461526","1.612591","-3.473607","-1.175406","-1.307215","-6.252039","1.72954","-0.119468","-6.252039","0","2.814858","1.656544","0.8022072","1.529125","0","-6.428168","24","25.17335","24.58668","1.656544","2.814858","0","3.473355","0.176235","22.75",
"1/3/2002 2:00:00 PM","5.050062","1.707765","-3.396919","-1.05117","-1.348103","-7.354829","1.727683","-0.024538","-7.354829","0","2.814858","1.656544","0.8022072","1.553019","0","-7.392031","24","25.74004","24.87002","1.656544","2.814858","0","4.086016","0.176235","23.75",
"1/3/2002 3:00:00 PM","5.222425","1.848949","-3.266626","-0.911115","-1.35663","-8.23105","2.070431","-0.000886","-8.23105","0","2.814858","1.656544","1.06961","1.511805","0","-8.234454","24","26.21655","25.10827","1.656544","2.814858","0","4.572805","0.23498","24",
"1/3/2002 4:00:00 PM","3.690184","1.890055","-2.648825","-0.597804","-1.184614","-7.313127","2.070807","-0.071923","-7.313127","0","2.814858","1.656544","1.06961","1.102453","0","-7.455622","24","26.29603","25.14801","1.656544","2.814858","0","4.062849","0.23498","23.25",
"1/3/2002 5:00:00 PM","0.185669","1.487731","-1.365683","-0.115395","-0.770231","-4.399367","2.074683","-0.2391","-4.399367","0","2.814858","1.656544","1.06961","0.2527764","0","-4.865113","24","25.65615","24.82808","1.656544","2.814858","0","2.444093","0.23498","21.5",
"1/3/2002 6:00:00 PM","-1.090993","0.318245","-0.475476","0.166181","-0.553035","-2.407199","1.39468","-0.432889","-2.407199","0","2.814858","1.656544","0.5348048","0","0","-2.824622","24","24.96688","24.48344","1.656544","2.814858","0","1.337333","0.11749","19.5",
"1/3/2002 7:00:00 PM","-1.537598","-0.610939","-0.023487","0.252224","-0.442428","-1.223654","1.059436","-0.703707","-1.223654","0","2.814858","1.656544","0.2674024","0","0","-1.559341","24","24.49559","24.24779","1.656544","2.814858","0","0.679807","0.058745","16.75",
"1/3/2002 8:00:00 PM","-2.192036","-0.79946","1.16882","0.715619","-0.025759","0","0.7233314","-0.931149","0","0","0","1.656544","0","0","0","0","23.26233","23.61913","23.44073","1.656544","0","0","0","0","13.75",
"1/3/2002 9:00:00 PM","-2.171254","-1.084514","1.959003","1.042384","0.270888","0","0.7225888","-0.901614","0","0","0","8.935398E-02","0","0","0","0","21.40842","22.76121","22.08482","0.089354","0","0","0","0","12.25",
"1/3/2002 10:00:00 PM","-2.072514","-1.386386","2.288834","1.118673","0.397689","0","0.7213539","-0.8547","0","0","0","8.935398E-02","0","0","0","0","20.67436","21.98947","21.33191","0.089354","0","0","0","0","12",
"1/3/2002 11:00:00 PM","-2.011685","-1.551232","2.394097","1.075034","0.487038","0","0.7217691","-0.869989","0","0","0","8.935398E-02","0","0","0","0","20.05613","21.37349","20.71481","0.089354","0","0","0","0","11.25",
"1/4/2002","-2.217006","-1.615965","2.536011","1.062243","0.610097","0","0.7242553","-0.970297","0","0","0","8.935398E-02","0","0","0","0","19.26083","20.74713","20.00398","0.089354","0","0","0","0","9.5",
"1/4/2002 1:00:00 AM","-2.235275","-1.704858","2.68735","1.05878","0.744542","0","0.7257807","-1.030533","0","0","0","8.935398E-02","0","0","0","0","18.571","20.10934","19.34017","0.089354","0","0","0","0","8.25",
"1/4/2002 2:00:00 AM","-2.065276","-1.821251","2.690988","0.985538","0.815418","0","0.7233904","-0.935851","0","0","0","8.935398E-02","0","0","0","0","18.14003","19.55704","18.84854","0.089354","0","0","0","0","8.75",
"1/4/2002 3:00:00 AM","-2.080083","-1.866424","2.64999","0.904913","0.87366","0","0.7234632","-0.938802","0","0","0","8.935398E-02","0","0","0","0","17.65289","19.05665","18.35477","0.089354","0","0","0","0","8.25",
"1/4/2002 4:00:00 AM","-2.019906","-1.878011","2.639598","0.85666","0.946362","0","0.7228328","-0.91576","0","0","0","8.935398E-02","0","0","0","0","17.16452","18.56834","17.86643","0.089354","0","0","0","0","8",
"1/4/2002 5:00:00 AM","-2.072485","-1.881934","2.618812","0.813603","1.01058","0","0.7235295","-0.942312","0","0","0","8.935398E-02","0","0","0","0","16.65439","18.09442","17.3744","0.089354","0","0","0","0","7.25",
"1/4/2002 6:00:00 AM","-2.345714","-2.686755","1.491681","0.381148","0.624103","0","0.7372353","-1.492103","0","7.435189","0","8.935398E-02","0","0","7.093856","0","21.84623","18.05935","19.95279","0.089354","0","8.747281","0","0","7",
"1/4/2002 7:00:00 AM","-2.59201","-2.945755","0.231606","-0.149806","0.296643","0","0.7355572","-1.42965","0","6.665059","0","8.935398E-02","0","0","6.659333","0","21.99744","18.63122","20.31433","0.089354","0","7.841246","0","0","7.75",
"1/4/2002 8:00:00 AM","0.541124","-3.086334","-1.396654","-1.008653","-0.261047","0","1.071313","-1.325284","0","2.048133","2.814858","1.656544","0.3008299","0.6966904","1.436518","0","21.99998","19.89529","20.94763","1.656544","2.814858","2.409568","0","0.058745","8.75",
"1/4/2002 9:00:00 AM","2.918448","-1.945827","-2.220983","-1.237773","-0.608256","-0.034643","1.403141","-1.027087","-0.034643","0.05188","2.814858","1.656544","0.5964186","1.2158","0","-0.9417014","22.75719","21.12964","21.94341","1.656544","2.814858","0.061035","0.019246","0.11749","12.375",
"1/4/2002 10:00:00 AM","4.177414","-0.888844","-3.567843","-1.540228","-1.077603","-1.37167","2.075787","-0.678839","-1.37167","0","2.814858","1.656544","1.094779","1.473717","0","-2.658808","23.83454","22.58497","23.20976","1.656544","2.814858","0","0.762039","0.23498","16.875",
"1/4/2002 11:00:00 AM","4.576689","0.475574","-3.856036","-1.587392","-1.233272","-3.936531","2.069501","-0.361662","-3.936531","0","2.814858","1.656544","1.06961","1.528129","0","-4.632289","23.99998","23.75796","23.87897","1.656544","2.814858","0","2.186962","0.23498","20.25",
"1/4/2002 12:00:00 PM","4.404529","1.441755","-3.740072","-1.411127","-1.304184","-5.601884","2.065583","-0.143972","-5.601884","0","2.814858","1.656544","1.06961","1.501017","0","-5.882257","24","24.58601","24.29301","1.656544","2.814858","0","3.112158","0.23498","22.5",
"1/4/2002 1:00:00 PM","4.81144","1.926284","-3.636164","-1.23664","-1.350255","-6.858608","1.723288","-0.024623","-6.858608","0","2.814858","1.656544","0.8022072","1.522955","0","-6.895595","24","25.29311","24.64655","1.656544","2.814858","0","3.810338","0.176235","23.75",
"1/4/2002 2:00:00 PM","5.564139","2.349417","-3.679388","-1.142002","-1.424954","-8.15678","1.723907","-0.000888","-8.15678","0","2.814858","1.656544","0.8022072","1.608146","0","-8.159184","24","26.00775","25.00388","1.656544","2.814858","0","4.531545","0.176235","24",
"1/4/2002 3:00:00 PM","5.132772","2.65229","-3.44854","-0.9544","-1.385829","-8.639795","2.06626","-0.000888","-8.639795","0","2.814858","1.656544","1.06961","1.454117","0","-8.64316","24","26.47523","25.23762","1.656544","2.814858","0","4.799886","0.23498","24",
"1/4/2002 4:00:00 PM","3.663203","2.489374","-2.764546","-0.614188","-1.199564","-7.907585","2.065676","-0.000888","-7.907585","0","2.814858","1.656544","1.06961","1.056076","0","-7.911185","24","26.52276","25.26138","1.656544","2.814858","0","4.393103","0.23498","24",
"1/4/2002 5:00:00 PM","0.168039","1.858011","-1.427892","-0.112027","-0.776115","-4.753046","2.070874","-0.215624","-4.753046","0","2.814858","1.656544","1.06961","0.2432262","0","-5.17229","24","25.84957","24.92478","1.656544","2.814858","0","2.640581","0.23498","21.75",
"1/4/2002 6:00:00 PM","-1.107557","0.495693","-0.484965","0.186401","-0.548651","-2.587491","1.393131","-0.433754","-2.587491","0","2.814858","1.656544","0.5348048","0","0","-3.004542","24","25.11776","24.55888","1.656544","2.814858","0","1.437495","0.11749","19.5",
"1/4/2002 7:00:00 PM","-1.559791","-0.531119","-0.003412","0.277925","-0.433477","-1.338924","1.058963","-0.704573","-1.338924","0","2.814858","1.656544","0.2674024","0","0","-1.674471","24","24.61762","24.30881","1.656544","2.814858","0","0.743847","0.058745","16.75",
"1/4/2002 8:00:00 PM","-1.889796","-0.809474","1.048894","0.670966","-0.084107","0","0.7188926","-0.756378","0","0","0","1.656544","0","0","0","0","23.77384","23.82253","23.79819","1.656544","0","0","0","0","16",
"1/4/2002 9:00:00 PM","-1.955266","-1.038575","1.672845","0.861667","0.169103","0","0.718421","-0.73679","0","0","0","8.935398E-02","0","0","0","0","22.03416","23.11513","22.57464","0.089354","0","0","0","0","14.5",
"1/4/2002 10:00:00 PM","-2.00265","-1.216114","2.098281","1.029258","0.316996","0","0.719285","-0.770606","0","0","0","8.935398E-02","0","0","0","0","21.09686","22.37045","21.73365","0.089354","0","0","0","0","13.25",
"1/4/2002 11:00:00 PM","-1.878182","-1.400695","2.231676","1.001118","0.411639","0","0.7186016","-0.743473","0","0","0","8.935398E-02","0","0","0","0","20.56456","21.77236","21.16846","0.089354","0","0","0","0","13",
"1/5/2002","-2.015006","-1.496705","2.325649","0.964515","0.507995","0","0.7208014","-0.831299","0","0","0","8.935398E-02","0","0","0","0","19.91287","21.2088","20.56083","0.089354","0","0","0","0","11.5",
"1/5/2002 1:00:00 AM","-2.164796","-1.556317","2.504152","0.983319","0.649151","0","0.7239385","-0.956998","0","0","0","8.935398E-02","0","0","0","0","19.12415","20.59699","19.86057","0.089354","0","0","0","0","9.5",
"1/5/2002 2:00:00 AM","-2.142056","-1.673179","2.619703","0.970119","0.762379","0","0.7237643","-0.950392","0","0","0","8.935398E-02","0","0","0","0","18.54423","20.0008","19.27251","0.089354","0","0","0","0","9",
"1/5/2002 3:00:00 AM","-2.09745","-1.770876","2.626288","0.907667","0.831962","0","0.7225644","-0.904014","0","0","0","8.935398E-02","0","0","0","0","18.0791","19.47083","18.77497","0.089354","0","0","0","0","9",
"1/5/2002 4:00:00 AM","-2.164628","-1.797623","2.650496","0.871749","0.915364","0","0.7249184","-0.995221","0","0","0","8.935398E-02","0","0","0","0","17.44732","18.95413","18.20072","0.089354","0","0","0","0","7.5",
"1/5/2002 5:00:00 AM","-2.159325","-1.837571","2.710212","0.86431","1.011869","0","0.7249108","-0.994771","0","0","0","8.935398E-02","0","0","0","0","16.92811","18.4202","17.67416","0.089354","0","0","0","0","7",
"1/5/2002 6:00:00 AM","-2.098931","-1.904588","2.693674","0.818703","1.072522","0","0.7238036","-0.952288","0","0","0","8.935398E-02","0","0","0","0","16.49744","17.92881","17.21313","0.089354","0","0","0","0","7",
"1/5/2002 7:00:00 AM","-1.92265","-1.947937","2.603246","0.743902","1.101944","0","0.7210642","-0.843893","0","0","0","8.935398E-02","0","0","0","0","16.18694","17.50904","16.84799","0.089354","0","0","0","0","7.75",
"1/5/2002 8:00:00 AM","0.617218","-2.343471","1.026684","-1.165854","0.565399","0","0.7234984","-0.937172","0","0","0","8.935398E-02","0","3.224564","0","0","17.36185","18.18941","17.77563","0.089354","0","0","0","0","8",
"1/5/2002 9:00:00 AM","2.358067","-1.806078","-1.010092","-2.682175","-0.206011","0","0.7212175","-0.845786","0","0","0","8.935398E-02","0","5.55632","0","0","19.51368","19.77529","19.64449","0.089354","0","0","0","0","11",
"1/5/2002 10:00:00 AM","3.061529","-0.785411","-2.596349","-3.312949","-0.74398","0","0.7161989","-0.645161","0","0","0","8.935398E-02","0","6.289873","0","0","21.57021","21.51183","21.54102","0.089354","0","0","0","0","15",
"1/5/2002 11:00:00 AM","3.332487","0.244902","-3.59902","-3.274553","-1.128317","0","0.7111737","-0.440502","0","0","0","8.935398E-02","0","6.060094","0","0","23.53779","23.08638","23.31209","0.089354","0","0","0","0","19",
"1/5/2002 12:00:00 PM","3.029551","1.008371","-4.085888","-3.103824","-1.367104","0","0.7085902","-0.338262","0","0","0","8.935398E-02","0","5.762594","0","0","25.01085","24.38221","24.69653","0.089354","0","0","0","0","21.5",
"1/5/2002 1:00:00 PM","3.302567","1.321707","-4.458095","-3.164184","-1.601175","0","0.7069363","-0.272193","0","0","0","8.935398E-02","0","5.892872","0","0","26.33779","25.61824","25.97802","0.089354","0","0","0","0","23.5",
"1/5/2002 2:00:00 PM","3.657275","1.407175","-4.90947","-3.557817","-1.865019","0","0.7087629","-0.345926","0","0","0","8.935398E-02","0","6.576348","0","0","27.62438","26.93279","27.27859","0.089354","0","0","0","0","24",
