"Date/Time","Glazing","Walls","Ceilings (int)","Ground Floors","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","°C",
"1/1/2002 1:00:00 AM","-1.155722","-1.325547","1.949494","0.756661","0","0.722464","-0.455721","0","0","0","4.562387E-02","0","0","0","0","17.09052","18.85048","17.9705","8.25",
"1/1/2002 2:00:00 AM","-1.220098","-1.349097","1.928198","0.860488","0","0.723413","-0.476558","0","0","0","4.562387E-02","0","0","0","0","16.46333","18.26734","17.36533","7.25",
"1/1/2002 3:00:00 AM","-1.153978","-1.386284","1.885372","0.942924","0","0.7227","-0.463948","0","0","0","4.562387E-02","0","0","0","0","15.95961","17.71811","16.83886","7",
"1/1/2002 4:00:00 AM","-1.210491","-1.405183","1.823775","1.013743","0","0.723162","-0.474986","0","0","0","4.562387E-02","0","0","0","0","15.39878","17.21263","16.30571","6.25",
"1/1/2002 5:00:00 AM","-1.151711","-1.420001","1.782271","1.090906","0","0.722688","-0.466147","0","0","0","4.562387E-02","0","0","0","0","14.97137","16.71042","15.84089","6",
"1/1/2002 6:00:00 AM","-1.441145","-2.031993","0.825733","0.627894","0","0.741694","-0.858523","0","5.240587","0","4.562387E-02","0","0","4.962046","0","21.72955","16.93185","19.3307","5.25",
"1/1/2002 7:00:00 AM","-1.78623","-2.245823","-0.18538","0.277295","0","0.742959","-0.886761","0","4.907054","0","4.562387E-02","0","0","4.898753","0","21.99315","17.85609","19.92462","5",
"1/1/2002 8:00:00 AM","0.365406","-2.254802","-1.145716","-0.262206","0","1.07783","-0.846635","0","1.965173","1.437258","0.8458263","0.1536042","0.3680947","1.579497","0","21.99995","19.29587","20.64791","5.75",
"1/1/2002 9:00:00 AM","2.053829","-1.436618","-1.676976","-0.560318","0","1.407037","-0.690573","0","0.227916","1.437258","0.8458263","0.3072021","0.6654559","0","-0.4086494","22.40111","20.8452","21.62315","9",
"1/1/2002 10:00:00 AM","2.845094","-0.615218","-2.463708","-0.983283","-0.111713","2.082147","-0.62174","-0.111713","0","1.437258","0.8458263","0.5715322","0.8458161","0","-1.268724","23.66423","22.58747","23.12585","11.5",
"1/1/2002 11:00:00 AM","2.772061","0.264357","-2.722889","-1.165077","-1.203049","2.077398","-0.493752","-1.203049","0","1.437258","0.8458263","0.5461394","0.9174642","0","-2.131315","23.99992","23.91489","23.95741","14.25",
"1/1/2002 12:00:00 PM","2.697694","0.701576","-2.50684","-1.188649","-2.258241","2.07125","-0.3381","-2.258241","0","1.437258","0.8458263","0.5461394","0.9419145","0","-2.901396","24","24.65152","24.32576","17.25",
"1/1/2002 1:00:00 PM","2.845906","0.782082","-2.261034","-1.22179","-2.82135","1.731251","-0.299568","-2.82135","0","1.437258","0.8458263","0.4096045","0.9384536","0","-3.250505","24","25.24339","24.62169","18",
"1/1/2002 2:00:00 PM","3.338123","0.89214","-2.139688","-1.287005","-3.552798","1.729534","-0.261398","-3.552798","0","1.437258","0.8458263","0.4096045","0.9191425","0","-3.92892","24","25.91067","24.95533","18.75",
"1/1/2002 3:00:00 PM","3.090777","1.100896","-1.926669","-1.263964","-3.78974","2.067064","-0.210888","-3.78974","0","1.437258","0.8458263","0.5461394","0.7725871","0","-4.195414","24","26.32145","25.16072","19.75",
"1/1/2002 4:00:00 PM","2.377494","1.154843","-1.536289","-1.146765","-3.618873","2.063226","-0.160727","-3.618873","0","1.437258","0.8458263","0.5461394","0.5594063","0","-3.929341","24","26.3672","25.1836","20.75",
"1/1/2002 5:00:00 PM","-0.10868","0.889647","-0.593579","-0.743533","-1.586698","2.067326","-0.26151","-1.586698","0","1.437258","0.8458263","0.5461394","0.1165488","0","-2.086723","24","25.37633","24.68816","18.75",
"1/1/2002 6:00:00 PM","-0.999943","0.028637","0.095093","-0.517805","-0.302073","1.397608","-0.415199","-0.302073","0","1.437258","0.8458263","0.2730697","0","0","-0.694465","24","24.35345","24.17673","15.75",
"1/1/2002 7:00:00 PM","-1.170056","-0.655066","0.449595","-0.391531","0","1.061562","-0.47842","0","0","1.437258","0.8458263","0.1371032","0","0","-0.2248304","23.71094","23.67525","23.69309","14.25",
"1/1/2002 8:00:00 PM","-1.246397","-0.784995","1.247298","0.041608","0","0.723157","-0.473583","0","0","0","0.8458263","0","0","0","0","21.80725","22.67849","22.24286","12.5",
"1/1/2002 9:00:00 PM","-1.157177","-0.965291","1.740254","0.306752","0","0.720087","-0.410001","0","0","0","4.562387E-02","0","0","0","0","20.03755","21.68837","20.86296","12",
"1/1/2002 10:00:00 PM","-1.231095","-1.088969","1.949718","0.450173","0","0.721248","-0.437334","0","0","0","4.562387E-02","0","0","0","0","19.02724","20.81196","19.9196","10.5",
"1/1/2002 11:00:00 PM","-1.211862","-1.202075","2.029489","0.581172","0","0.720584","-0.424988","0","0","0","4.562387E-02","0","0","0","0","18.27374","20.04887","19.16131","10",
"1/2/2002","-1.164328","-1.284163","1.991589","0.662967","0","0.721029","-0.43424","0","0","0","4.562387E-02","0","0","0","0","17.68214","19.42711","18.55463","9.25",
"1/2/2002 1:00:00 AM","-1.115892","-1.328931","1.932983","0.742347","0","0.720444","-0.421747","0","0","0","4.562387E-02","0","0","0","0","17.18915","18.86408","18.02662","9",
"1/2/2002 2:00:00 AM","-1.187304","-1.345081","1.882606","0.829582","0","0.720886","-0.431598","0","0","0","4.562387E-02","0","0","0","0","16.61076","18.32446","17.46761","8.25",
"1/2/2002 3:00:00 AM","-1.121912","-1.363161","1.831988","0.908126","0","0.72032","-0.420371","0","0","0","4.562387E-02","0","0","0","0","16.13659","17.80861","16.9726","8",
"1/2/2002 4:00:00 AM","-1.176604","-1.378083","1.766138","0.974695","0","0.720887","-0.432237","0","0","0","4.562387E-02","0","0","0","0","15.60097","17.32971","16.46534","7.25",
"1/2/2002 5:00:00 AM","-1.158451","-1.38522","1.731614","1.053705","0","0.720292","-0.421702","0","0","0","4.562387E-02","0","0","0","0","15.14249","16.84053","15.99151","7",
"1/2/2002 6:00:00 AM","-1.389976","-1.962918","0.802603","0.603961","0","0.736947","-0.763673","0","4.991261","0","4.562387E-02","0","0","4.727971","0","21.74601","17.06727","19.40664","7",
"1/2/2002 7:00:00 AM","-1.794055","-2.142235","-0.173313","0.266504","0","0.739412","-0.817652","0","4.789137","0","4.562387E-02","0","0","4.785024","0","21.99554","17.96579","19.98067","6.25",
"1/2/2002 8:00:00 AM","0.583237","-2.16739","-1.1691","-0.297136","0","1.071829","-0.750245","0","1.573256","1.437258","0.8458263","0.15361","0.380256","1.230993","0","21.99987","19.44806","20.72396","7.5",
"1/2/2002 9:00:00 AM","2.509518","-1.302023","-1.837976","-0.659961","-0.016168","1.401386","-0.592993","-0.016168","0","1.437258","0.8458263","0.3041456","0.7026691","0","-0.5646194","22.99017","21.17244","22.08131","11.375",
"1/2/2002 10:00:00 AM","3.325459","-0.387841","-2.842186","-1.163144","-1.123097","2.068562","-0.408493","-1.123097","0","1.437258","0.8458263","0.5461394","0.8747808","0","-1.890909","23.99448","23.17984","23.58716","15.875",
"1/2/2002 11:00:00 AM","3.241514","0.697433","-2.844563","-1.267879","-2.623869","2.060953","-0.236077","-2.623869","0","1.437258","0.8458263","0.5461394","0.9144124","0","-3.073673","24","24.48323","24.24162","19.25",
"1/2/2002 12:00:00 PM","3.060981","1.201914","-2.626431","-1.311585","-3.565004","2.055244","-0.086073","-3.565004","0","1.437258","0.8458263","0.5461394","0.8978434","0","-3.731764","24","25.2915","24.64575","22.25",
"1/2/2002 1:00:00 PM","3.413922","1.429394","-2.451984","-1.365683","-4.442001","1.713326","0.024306","-4.442001","0","1.437258","0.8458263","0.4096045","0.894776","0","-4.407823","24","26.02784","25.01392","24.5",
"1/2/2002 2:00:00 PM","4.039399","1.692546","-2.417429","-1.453624","-5.451562","1.711003","0.084854","-5.451562","0","1.437258","0.8458263","0.4096045","0.9192197","0","-5.328574","24","26.83245","25.41623","25.75",
"1/2/2002 3:00:00 PM","3.797308","1.799412","-2.164511","-1.406045","-5.553736","2.05507","0.024298","-5.553736","0","1.437258","0.8458263","0.5461394","0.8212639","0","-5.507236","24","27.24439","25.62219","24.5",
"1/2/2002 4:00:00 PM","2.613741","1.626885","-1.577568","-1.206509","-4.519371","2.057932","-0.073577","-4.519371","0","1.437258","0.8458263","0.5461394","0.5829163","0","-4.662481","24","27.05615","25.52807","22.5",
"1/2/2002 5:00:00 PM","0.070679","1.191091","-0.566419","-0.792365","-2.315482","2.062374","-0.172825","-2.315482","0","1.437258","0.8458263","0.5461394","0.1241747","0","-2.64779","24","25.9419","24.97095","20.5",
"1/2/2002 6:00:00 PM","-0.855693","0.275735","0.123178","-0.577347","-0.863641","1.392402","-0.311615","-0.863641","0","1.437258","0.8458263","0.2730697","0","0","-1.159679","24","24.88777","24.44389","17.75",
"1/2/2002 7:00:00 PM","-0.967172","-0.444637","0.446476","-0.474668","-0.348017","1.057586","-0.388286","-0.348017","0","1.437258","0.8458263","0.1365349","0","0","-0.5315721","24","24.21916","24.10958","16.25",
"1/2/2002 8:00:00 PM","-1.212819","-0.635706","1.154712","-0.06865","0","0.721742","-0.445729","0","0","0","0.8458263","0","0","0","0","22.56866","23.28842","22.92854","13.75",
"1/2/2002 9:00:00 PM","-1.187148","-0.83307","1.710315","0.233879","0","0.720475","-0.419463","0","0","0","4.562387E-02","0","0","0","0","20.50687","22.24069","21.37378","12.25",
"1/2/2002 10:00:00 PM","-1.196458","-1.031159","1.945475","0.381772","0","0.720623","-0.423693","0","0","0","4.562387E-02","0","0","0","0","19.55512","21.32129","20.43821","11.25",
"1/2/2002 11:00:00 PM","-1.175135","-1.165459","2.019217","0.507514","0","0.721223","-0.437214","0","0","0","4.562387E-02","0","0","0","0","18.78873","20.56031","19.67452","10.25",
"1/3/2002","-1.250547","-1.255339","2.043663","0.628198","0","0.7219","-0.451687","0","0","0","4.562387E-02","0","0","0","0","18.04058","19.86424","18.95241","9.25",
"1/3/2002 1:00:00 AM","-1.231851","-1.328508","2.043571","0.73932","0","0.721926","-0.452521","0","0","0","4.562387E-02","0","0","0","0","17.4122","19.20536","18.30878","8.625",
"1/3/2002 2:00:00 AM","-1.182487","-1.383741","1.985037","0.818593","0","0.721924","-0.451458","0","0","0","4.562387E-02","0","0","0","0","16.87575","18.63148","17.75361","8.125",
"1/3/2002 3:00:00 AM","-1.144809","-1.411726","1.913337","0.890696","0","0.721024","-0.433788","0","0","0","4.562387E-02","0","0","0","0","16.40548","18.10822","17.25685","8",
"1/3/2002 4:00:00 AM","-1.104071","-1.425616","1.820987","0.945381","0","0.720025","-0.414007","0","0","0","4.562387E-02","0","0","0","0","16.02252","17.64187","16.8322","8",
"1/3/2002 5:00:00 AM","-1.06833","-1.419852","1.724851","0.993853","0","0.719103","-0.394681","0","0","0","4.562387E-02","0","0","0","0","15.64822","17.22155","16.43488","8",
"1/3/2002 6:00:00 AM","-1.307864","-1.922559","0.867081","0.587052","0","0.734464","-0.712179","0","4.600364","0","4.562387E-02","0","0","4.369497","0","21.79004","17.42527","19.60766","8",
"1/3/2002 7:00:00 AM","-1.605475","-2.035544","-0.065015","0.263226","0","0.73291","-0.683004","0","4.243796","0","4.562387E-02","0","0","4.241215","0","21.99724","18.284","20.14062","8.75",
"1/3/2002 8:00:00 AM","0.792371","-1.966014","-1.113165","-0.321258","0","1.063102","-0.589904","0","0.903817","1.437258","0.8458263","0.1536019","0.3749647","0.6325691","0","22","19.81601","20.908","10.5",
"1/3/2002 9:00:00 AM","2.514463","-1.155974","-1.930464","-0.725873","-0.160869","1.395098","-0.480878","-0.160869","0","1.437258","0.8458263","0.2960168","0.6845329","0","-0.6087369","23.47912","21.59156","22.53534","14",
"1/3/2002 10:00:00 AM","3.289221","-0.273867","-2.737263","-1.143275","-1.555746","2.061386","-0.338957","-1.555746","0","1.437258","0.8458263","0.5461394","0.8773191","0","-2.19414","23.99984","23.47643","23.73814","17.25",
"1/3/2002 11:00:00 AM","3.523991","0.670615","-2.787726","-1.286895","-3.105868","2.05388","-0.186475","-3.105868","0","1.437258","0.8458263","0.5461394","0.9670434","0","-3.4616","24","24.77548","24.38774","20.25",
"1/3/2002 12:00:00 PM","3.136592","1.231873","-2.567907","-1.30985","-3.713315","2.051303","-0.111185","-3.713315","0","1.437258","0.8458263","0.5461394","0.9535937","0","-3.927625","24","25.55476","24.77738","21.75",
"1/3/2002 1:00:00 PM","3.28143","1.340618","-2.319881","-1.307215","-4.246733","1.712767","-0.061548","-4.246733","0","1.437258","0.8458263","0.4096045","0.9314969","0","-4.336661","24","26.13191","25.06596","22.75",
"1/3/2002 2:00:00 PM","3.683057","1.412637","-2.193352","-1.348103","-4.897158","1.710901","-0.012276","-4.897158","0","1.437258","0.8458263","0.4096045","0.8985795","0","-4.91615","24","26.72278","25.36139","23.75",
"1/3/2002 3:00:00 PM","3.814481","1.51475","-2.030184","-1.35663","-5.402897","2.048032","0","-5.402897","0","1.437258","0.8458263","0.5461394","0.8355038","0","-5.404619","24","27.19117","25.59559","24",
"1/3/2002 4:00:00 PM","2.729633","1.499127","-1.523581","-1.184614","-4.693159","2.048439","-0.03687","-4.693159","0","1.437258","0.8458263","0.5461394","0.5920271","0","-4.765899","24","27.10338","25.55169","23.25",
"1/3/2002 5:00:00 PM","0.175915","1.115069","-0.535173","-0.770231","-2.549135","2.052323","-0.12364","-2.549135","0","1.437258","0.8458263","0.5461394","0.1314442","0","-2.78693","24","26.01708","25.00854","21.5",
"1/3/2002 6:00:00 PM","-0.731718","0.196589","0.153967","-0.553035","-1.133776","1.383496","-0.224222","-1.133776","0","1.437258","0.8458263","0.2730697","0","0","-1.346905","24","24.95198","24.47599","19.5",
"1/3/2002 7:00:00 PM","-1.004609","-0.489396","0.488367","-0.442428","-0.378753","1.053832","-0.364784","-0.378753","0","1.437258","0.8458263","0.1365349","0","0","-0.5501516","24","24.26321","24.1316","16.75",
"1/3/2002 8:00:00 PM","-1.260234","-0.690617","1.213484","-0.025759","0","0.721311","-0.441301","0","0","0","0.8458263","0","0","0","0","22.43117","23.29258","22.86187","13.75",
"1/3/2002 9:00:00 PM","-1.211774","-0.900607","1.757566","0.270888","0","0.720363","-0.42166","0","0","0","4.562387E-02","0","0","0","0","20.49622","22.24064","21.36843","12.25",
"1/3/2002 10:00:00 PM","-1.140982","-1.07625","1.95455","0.397689","0","0.718994","-0.394508","0","0","0","4.562387E-02","0","0","0","0","19.70739","21.35834","20.53287","12",
"1/3/2002 11:00:00 PM","-1.10132","-1.186434","1.960104","0.487038","0","0.719349","-0.401187","0","0","0","4.562387E-02","0","0","0","0","19.06686","20.69345","19.88016","11.25",
"1/4/2002","-1.221043","-1.231435","1.979302","0.610097","0","0.72169","-0.450235","0","0","0","4.562387E-02","0","0","0","0","18.21828","20.04344","19.13086","9.5",
"1/4/2002 1:00:00 AM","-1.228431","-1.294499","2.019359","0.744542","0","0.723151","-0.480158","0","0","0","4.562387E-02","0","0","0","0","17.50679","19.36514","18.43596","8.25",
"1/4/2002 2:00:00 AM","-1.127449","-1.369588","1.961818","0.815418","0","0.720827","-0.432391","0","0","0","4.562387E-02","0","0","0","0","17.10092","18.79042","17.94567","8.75",
"1/4/2002 3:00:00 AM","-1.139394","-1.395604","1.868899","0.87366","0","0.720919","-0.434328","0","0","0","4.562387E-02","0","0","0","0","16.6236","18.30058","17.46209","8.25",
"1/4/2002 4:00:00 AM","-1.104173","-1.400375","1.80705","0.946362","0","0.720355","-0.42374","0","0","0","4.562387E-02","0","0","0","0","16.16294","17.81717","16.99006","8",
"1/4/2002 5:00:00 AM","-1.138481","-1.401833","1.741306","1.01058","0","0.721069","-0.437898","0","0","0","4.562387E-02","0","0","0","0","15.6629","17.36037","16.51163","7.25",
"1/4/2002 6:00:00 AM","-1.35625","-1.937233","0.934357","0.624103","0","0.737054","-0.770781","0","4.626844","0","4.562387E-02","0","0","4.394983","0","21.78379","17.49275","19.63827","7",
"1/4/2002 7:00:00 AM","-1.574494","-2.129332","0.005114","0.296643","0","0.735525","-0.741476","0","4.21295","0","4.562387E-02","0","0","4.208039","0","21.99571","18.30976","20.15274","7.75",
"1/4/2002 8:00:00 AM","0.606305","-2.109026","-1.006287","-0.261047","0","1.065765","-0.687395","0","1.205776","1.437258","0.8458263","0.1536043","0.3660298","0.8934749","0","21.99996","19.75086","20.87541","8.75",
"1/4/2002 9:00:00 AM","2.269956","-1.28945","-1.68659","-0.608256","-0.034643","1.393774","-0.551138","-0.034643","0","1.437258","0.8458263","0.3019678","0.6596976","0","-0.5416496","23.12517","21.37632","22.25075","12.375",
"1/4/2002 10:00:00 AM","3.085305","-0.456075","-2.629769","-1.077603","-1.227438","2.054731","-0.360022","-1.227438","0","1.437258","0.8458263","0.5461394","0.8315375","0","-1.900327","23.99816","23.2669","23.63253","16.875",
"1/4/2002 11:00:00 AM","3.340367","0.584822","-2.729992","-1.233272","-2.892261","2.047282","-0.187252","-2.892261","0","1.437258","0.8458263","0.5461394","0.9097192","0","-3.247518","24","24.62679","24.31339","20.25",
"1/4/2002 12:00:00 PM","3.177163","1.252192","-2.599763","-1.304184","-3.815094","2.043333","-0.074264","-3.815094","0","1.437258","0.8458263","0.5461394","0.9186234","0","-3.958238","24","25.53733","24.76867","22.5",
"1/4/2002 1:00:00 PM","3.48127","1.578911","-2.457597","-1.350255","-4.608599","1.706575","-0.012319","-4.608599","0","1.437258","0.8458263","0.4096045","0.9278902","0","-4.627471","24","26.3074","25.1537","23.75",
"1/4/2002 2:00:00 PM","3.992067","1.892262","-2.422083","-1.424954","-5.430128","1.707172","0","-5.430128","0","1.437258","0.8458263","0.4096045","0.9303252","0","-5.431341","24","27.09815","25.54907","24",
"1/4/2002 3:00:00 PM","3.718758","2.093584","-2.175663","-1.385829","-5.688627","2.043929","0","-5.688627","0","1.437258","0.8458263","0.5461394","0.8055466","0","-5.690321","24","27.53417","25.76709","24",
"1/4/2002 4:00:00 PM","2.685869","1.91838","-1.613165","-1.199564","-5.054125","2.043359","0","-5.054125","0","1.437258","0.8458263","0.5461394","0.5689067","0","-5.055938","24","27.38463","25.69231","24",
"1/4/2002 5:00:00 PM","0.1601","1.369412","-0.583103","-0.776115","-2.769051","2.048563","-0.111455","-2.769051","0","1.437258","0.8458263","0.5461394","0.1264681","0","-2.983096","24","26.24878","25.12439","21.75",
"1/4/2002 6:00:00 PM","-0.738849","0.313246","0.144024","-0.548651","-1.24093","1.381972","-0.22467","-1.24093","0","1.437258","0.8458263","0.2730697","0","0","-1.453867","24","25.12298","24.56149","19.5",
"1/4/2002 7:00:00 PM","-1.024849","-0.43881","0.499302","-0.433477","-0.431335","1.053367","-0.365233","-0.431335","0","1.437258","0.8458263","0.1365349","0","0","-0.6026611","24","24.39223","24.19612","16.75",
"1/4/2002 8:00:00 PM","-1.089081","-0.68941","1.131944","-0.084107","0","0.717254","-0.358469","0","0","0","0.8458263","0","0","0","0","23.096","23.50217","23.29909","16",
"1/4/2002 9:00:00 PM","-1.090615","-0.841777","1.570959","0.169103","0","0.716303","-0.338301","0","0","0","4.562387E-02","0","0","0","0","21.15964","22.62831","21.89398","14.5",
"1/4/2002 10:00:00 PM","-1.107001","-0.961884","1.811386","0.316996","0","0.717015","-0.352677","0","0","0","4.562387E-02","0","0","0","0","20.16294","21.78354","20.97324","13.25",
"1/4/2002 11:00:00 PM","-1.02617","-1.080361","1.848374","0.411639","0","0.716322","-0.3384","0","0","0","4.562387E-02","0","0","0","0","19.62755","21.12546","20.37651","13",
"1/5/2002","-1.105718","-1.145196","1.839908","0.507995","0","0.718426","-0.381998","0","0","0","4.562387E-02","0","0","0","0","18.94145","20.5411","19.74127","11.5",
"1/5/2002 1:00:00 AM","-1.191798","-1.189611","1.89673","0.649151","0","0.721427","-0.444436","0","0","0","4.562387E-02","0","0","0","0","18.10363","19.89685","19.00024","9.5",
"1/5/2002 2:00:00 AM","-1.174556","-1.270532","1.9197","0.762379","0","0.721224","-0.440422","0","0","0","4.562387E-02","0","0","0","0","17.51371","19.26435","18.38903","9",
"1/5/2002 3:00:00 AM","-1.148198","-1.333566","1.868248","0.831962","0","0.720039","-0.416655","0","0","0","4.562387E-02","0","0","0","0","17.05456","18.72295","17.88875","9",
"1/5/2002 4:00:00 AM","-1.189957","-1.351925","1.827671","0.915364","0","0.722367","-0.463495","0","0","0","4.562387E-02","0","0","0","0","16.4178","18.20833","17.31306","7.5",
"1/5/2002 5:00:00 AM","-1.186912","-1.379751","1.820419","1.011869","0","0.72237","-0.463498","0","0","0","4.562387E-02","0","0","0","0","15.9048","17.66594","16.78537","7",
"1/5/2002 6:00:00 AM","-1.152315","-1.422272","1.767695","1.072522","0","0.721308","-0.442347","0","0","0","4.562387E-02","0","0","0","0","15.49243","17.17559","16.33401","7",
"1/5/2002 7:00:00 AM","-1.049437","-1.446224","1.669086","1.101944","0","0.718696","-0.388726","0","0","0","4.562387E-02","0","0","0","0","15.23115","16.76831","15.99973","7.75",
"1/5/2002 8:00:00 AM","1.144025","-1.527284","0.731768","0.565399","0","0.723218","-0.480674","0","0","0","4.562387E-02","0","0.3775692","0","0","17.25848","17.70775","17.48311","8",
"1/5/2002 9:00:00 AM","2.582696","-1.05339","-0.638493","-0.206011","0","0.72326","-0.481693","0","0","0","4.562387E-02","0","0.6890746","0","0","20.36871","19.74311","20.05591","11",
"1/5/2002 10:00:00 AM","3.062895","-0.289422","-1.723854","-0.74398","0","0.719311","-0.399887","0","0","0","4.562387E-02","0","0.8426969","0","0","22.88473","21.87701","22.38087","15",
"1/5/2002 11:00:00 AM","3.155527","0.474369","-2.395129","-1.128317","0","0.714673","-0.301683","0","0","0","4.562387E-02","0","0.9065226","0","0","25.03445","23.7146","24.37452","19",
"1/5/2002 12:00:00 PM","2.866598","1.017597","-2.666858","-1.367104","0","0.712114","-0.249057","0","0","0","4.562387E-02","0","0.9141418","0","0","26.531","25.16658","25.84879","21.5",
"1/5/2002 1:00:00 PM","3.070775","1.222809","-2.799115","-1.601175","0","0.710804","-0.221842","0","0","0","4.562387E-02","0","0.9268763","0","0","28.01644","26.49309","27.25476","23.5",
"1/5/2002 2:00:00 PM","3.384341","1.311791","-2.950025","-1.865019","0","0.712999","-0.267691","0","0","0","4.562387E-02","0","0.927352","0","0","29.46487","27.88003","28.67245","24",
"1/5/2002 3:00:00 PM","3.367506","1.290961","-2.872057","-2.047908","0","0.715761","-0.323595","0","0","0","4.562387E-02","0","0.8778918","0","0","30.60681","29.08856","29.84768","24",
"1/5/2002 4:00:00 PM","2.177001","1.276771","-2.072423","-1.882534","0","0.718621","-0.38347","0","0","0","4.562387E-02","0","0.6240336","0","0","30.28985","29.47161","29.88073","22.5",
"1/5/2002 5:00:00 PM","-0.426552","1.169971","-0.330149","-1.185177","0","0.719143","-0.394584","0","0","0","4.562387E-02","0","0.1426598","0","0","27.68633","28.26468","27.9755","19.75",
"1/5/2002 6:00:00 PM","-1.098203","0.460106","1.066905","-0.581069","0","0.718587","-0.380168","0","0","0","4.562387E-02","0","0","0","0","25.0832","26.43051","25.75685","17.5",
"1/5/2002 7:00:00 PM","-1.105448","-0.279024","1.624645","-0.305743","0","0.717884","-0.366717","0","0","0","4.562387E-02","0","0","0","0","23.53384","25.14397","24.33891","16.25",
"1/5/2002 8:00:00 PM","-1.019167","-0.692591","1.885101","-0.121733","0","0.716232","-0.333774","0","0","0","4.562387E-02","0","0","0","0","22.6242","24.1298","23.377","16",
"1/5/2002 9:00:00 PM","-0.976219","-0.887792","1.94661","-0.001644","0","0.716278","-0.334472","0","0","0","4.562387E-02","0","0","0","0","21.87053","23.34836","22.60944","15.25",
"1/5/2002 10:00:00 PM","-1.002326","-0.980514","1.962279","0.12133","0","0.717025","-0.350255","0","0","0","4.562387E-02","0","0","0","0","21.15878","22.66162","21.9102","14.25",
"1/5/2002 11:00:00 PM","-0.943117","-1.04939","1.92672","0.220862","0","0.716268","-0.335534","0","0","0","4.562387E-02","0","0","0","0","20.6131","22.05692","21.33501","14",
"1/6/2002","-0.95983","-1.086769","1.860406","0.30872","0","0.716772","-0.346045","0","0","0","4.562387E-02","0","0","0","0","20.05246","21.52382","20.78814","13.25",
"1/6/2002 1:00:00 AM","-0.925664","-1.111431","1.805419","0.398216","0","0.716319","-0.336916","0","0","0","4.562387E-02","0","0","0","0","19.6173","21.01321","20.31525","13",
"1/6/2002 2:00:00 AM","-0.97643","-1.124509","1.74095","0.478115","0","0.716839","-0.347515","0","0","0","4.562387E-02","0","0","0","0","19.05715","20.53999","19.79857","12.25",
"1/6/2002 3:00:00 AM","-0.979784","-1.132219","1.7015","0.564566","0","0.716146","-0.33688","0","0","0","4.562387E-02","0","0","0","0","18.59884","20.06455","19.33169","12",
"1/6/2002 4:00:00 AM","-1.030288","-1.151089","1.651766","0.638721","0","0.717613","-0.365659","0","0","0","4.562387E-02","0","0","0","0","18.08778","19.61359","18.85068","10.95",
"1/6/2002 5:00:00 AM","-1.102672","-1.173568","1.682363","0.759315","0","0.720068","-0.413918","0","0","0","4.562387E-02","0","0","0","0","17.44135","19.08771","18.26453","9.4",
"1/6/2002 6:00:00 AM","-1.093965","-1.234854","1.700259","0.856211","0","0.719802","-0.408642","0","0","0","4.562387E-02","0","0","0","0","16.92416","18.55037","17.73727","9",
"1/6/2002 7:00:00 AM","-1.217492","-1.28796","1.710863","0.950427","0","0.721961","-0.453039","0","0","0","4.562387E-02","0","0","0","0","16.24163","18.01644","17.12903","7.5",
"1/6/2002 8:00:00 AM","1.159374","-1.47007","0.85204","0.45084","0","0.72445","-0.503913","0","0","0","4.562387E-02","0","0.4050923","0","0","18.25379","18.81896","18.53638","8.5",
"1/6/2002 9:00:00 AM","2.773208","-1.080395","-0.630054","-0.383073","0","0.723962","-0.492931","0","0","0","4.562387E-02","0","0.7328801","0","0","21.64791","20.9212","21.28455","12",
"1/6/2002 10:00:00 AM","3.234033","-0.258829","-1.727943","-0.923643","0","0.718429","-0.378198","0","0","0","4.562387E-02","0","0.8660079","0","0","24.27162","23.09534","23.68348","16.75",
"1/6/2002 11:00:00 AM","3.343536","0.546467","-2.472437","-1.342411","0","0.713258","-0.270862","0","0","0","4.562387E-02","0","0.9348673","0","0","26.46639","25.02992","25.74815","21",
"1/6/2002 12:00:00 PM","2.943621","1.126162","-2.706507","-1.56424","0","0.712313","-0.252747","0","0","0","4.562387E-02","0","0.942751","0","0","27.88758","26.49127","27.18942","22.75",
"1/6/2002 1:00:00 PM","3.069013","1.28551","-2.751397","-1.764055","0","0.713149","-0.269341","0","0","0","4.562387E-02","0","0.9650916","0","0","29.24449","27.75636","28.50043","23.75",
"1/6/2002 2:00:00 PM","3.324008","1.288969","-2.788397","-1.981348","0","0.715614","-0.319319","0","0","0","4.562387E-02","0","0.947482","0","0","30.52331","29.01979","29.77155","24",
"1/6/2002 3:00:00 PM","3.110513","1.255207","-2.53768","-2.081515","0","0.717513","-0.360558","0","0","0","4.562387E-02","0","0.8502079","0","0","31.36825","30.01817","30.69321","24",
"1/6/2002 4:00:00 PM","2.026385","1.180065","-1.772634","-1.917272","0","0.718693","-0.382864","0","0","0","4.562387E-02","0","0.6100861","0","0","31.05375","30.30147","30.67761","23.25",
"1/6/2002 5:00:00 PM","-0.491429","0.990988","-0.087219","-1.216489","0","0.718403","-0.375747","0","0","0","4.562387E-02","0","0.1416617","0","0","28.35027","29.02882","28.68955","20.75",
